Comment,Sentiment,Toxicity,ambiguity_flag
Cầu mong con luôn mạnh khỏe!! đọc tiêu đề thôi mà đau lòng,-1,0,0
"Trong tháng 7 này thấy mấy xe bồn trộn bê tông gây tai nạn, xe trộn bê tông đang lên ngôi",0,0,1
"Nó phải ngoi lên thở thường xuyên mà, đại dương rộng lớn nên chúng ta khó nhìn thấy thôi.",0,0,1
"Có thể đây là kế hoạch trong chiến dịch bầu cử lần này, tui đoán vài bữa Trump tuyên bố hết bệnh và loại thuốc ông dùng là trên cả tuyệt vời và đưa vào sử dụng trước 3/11 ông sẽ giữ được ghế tổng thống.",1,0,0
Đúng như câu chuyện trong phim Ba chàng ngốc của Ấn Độ,0,0,1
Tối ngày đi giải quyết cái ngọn. Giá như có trách nhiệm từ sớm với vị trí được giao.,0,0,1
Rất hữu ích!!!,0,0,0
Bé 2 tuổi hắn còn không tha! Nếu cô giáo can ngăn cũng sẽ bị đánh luôn không chừng!,0,0,1
Virus không chừa ai cả,0,0,1
"Nên mua. Quan trọng bác phải được tư vấn là mua khu vực nào thời điểm này. Lưu ý không nên mua chung cư và nghỉ dưỡng vì lợi nhuận và khả năng thanh khoản thấp. Sau khó khăn dịch bệnh thì mọi người sẽ muốn có công ăn việc làm là trước hết. Vì vậy bất động sản quanh khu vực nhiều công ăn việc làm sẽ dễ thanh khoản trước tiên. Gần khu công nghiệp, khu công nghệ cao,.... Đất quanh khu vực này còn rẻ nên khả năng lợi nhuận tốt. Nhưng đầu tư bất động sản cần có cái nhìn trung hạn từ 2-5 năm và đặc biệt quan trọng là pháp lý phải rõ ràng. Đầu tư lướt sóng thì rủi ro cao và dễ đọng vốn!",1,0,0
Một sai lầm của real chăng?,-1,0,0
"Lẽ ra nên cho con ở nhà thì hơn bạn ạ. Khi tiêm vacxin,30 p đầu chỉ là thời gian theo dõi nếu có phản ứng tức thời.Thông thường,sáng tiêm nhưng phải đến chiều mới cơ thể mới bắt đầu có những phản ứng của vacxin là sốt,khó chịu.Khả năng cao chính là lúc cơ thể bé chịu tác động của thuốc mà lại ko có ai chăm sóc ,lưu tâm,dẫn đến ko kịp ..1 bài học nữa là tuyệt đối theo dõi sau tiêm trong 24h,nếu ko có thời gian thì trao gửi những người có thể tin cậy được,nói rõ tình trạng của bé .",0,0,1
người mới thất tình mà nghe chắc k chịu nổi luôn,0,0,1
Thôi bỏ đi tên đường thôi mà khu trung tâm đổi thì coi như xong đi còn ngoại vi thì đổi chi .,0,0,1
Mới biết thêm loài cá mập xanh,0,0,1
Thần tượng của tôi về lối sống giản dị và gần gũi.,0,0,1
Mong các bạn mỗi bên nhịn nhau 1 tý để được sống yên bình cho cả người dân 2 nước.,0,0,1
"Nhà Tớ nuôi một con Mèo ...để bắt Chuột nhắt , Mèo Tặc bắt mất rồi , Vợ Tớ khóc",0,0,1
Nói gì thì nói cảnh sát điều tra quá giỏi!,1,0,0
Có rất nhiều gương rồi nhưng chúng chưa được soi!,0,0,1
Hoan hô công an Hà Tĩnh.,0,0,1
"Nếu đi Hachback thì thêm tầm trăm triệu nữa là đời 20 mới keng. I10 loại xe nhỏ gia đình tiện dụng ít tốn xăng phụ tùng rẻ ,dể BH. Với 300tr thì xe đời 2018 đổ lại là cứng luôn đấy. Lựa chọn cũng được,không phải suy nghĩ",0,0,1
"Nhớ khi còn nhỏ, gia đình sống ở miền Tây, đến mùa thu hoạch lúa rất thích bắt cá đồng tự nhiên như thế này. Ngày nào cũng được cả khạp da bò, giờ kể ra mấy đứa cháu tưởng là mình nói chuyện cổ tích.",1,0,0
Xót xa không thể cất lời.,-1,0,0
Hân hoan chúc mừng Barca thắng trận đầu một cách vẻ vang oanh liệt.,1,0,0
"Và gần như chắc chắn sau mùa giải này sẽ chẳng còn Messi ở Barca nữa, không chỉ làm lãng phí những năm tháng đỉnh cao cuối cùng của Messi mà gã con buôn Bartomeu còn phá nát Barca ( cả nghĩa đen và nghĩa bóng ) , thật không thể hiểu nổi tại sao hội cổ động viên của Barca lại để cho Bartomeu tồn tại đến tận bây giờ.",0,0,1
"Không chủ quan nhưng bình tĩnh và lạc quan lên nào ,đừng kêu ca kể khổ ,chả giải quyết được vấn đề gì .Mọi thứ rồi sẽ đi qua,rồi sẽ sửa sang lại và lại đón ánh nắng lên.",0,0,1
Em đến rồi đi để anh ngồi đây ôm mối tình cay..,0,0,1
Nhiều lần thấy mấy bác tài xe lớn vừa cầm lái vừa chăm chú bấm điện thoại. Chỉ lơ là một chút thì hậu quả khó lường.,0,0,1
Khó có thể đau đớn hơn..,0,0,1
Đồ dã man ,0,0,0
01 bao phạt 3 000 000 đồng. 100 bao 3 đến 5 triệu. Tôi thấy nó chưa phù hợp lắm.,0,0,1
Bạn đúng là người cha tốt..thấy hình ảnh và bạn lo cho bé thấy nó vui vui. .,1,0,0
"""Tấc đất, tấc vàng"", không sai đâu ạ.Mong gia đình có quyết định đúng đắn!",0,0,1
Quá nguy hiểm.,-1,0,0
"Nếu bị làm giả giấy tờ, còn khi xác nhận có xác nhận qua điện thoại không?",0,0,0
"Đã được cảnh báo, mà vẫn liều quá, xin chia buồn.",1,0,0
Chẳng qua là người ta chưa thuê đc mặt bằng. Và chưa thuê đc nhân công . Hi nhưng dù gì thì đay cũng là một tín hiệu không tốt cho TQ,-1,0,0
"Mọi bài hát của a những năm 2000 e vẫn thuộc, nhưng thôi bỏ dòng nhạc này đi a ơi, nghe mệt quá ;)",0,0,1
Một thời đã qua,0,0,1
Ôi thương thay khúc ruột miền Trung!,1,0,0
"Buồn quá. Mong tụi con sớm siêu thoát, mong gia đình các con sớm nguôi ngoai.",-1,0,0
"Các em đẹp còn hơn hoa, cứ như cùng một mẹ sinh ra, giống nhau như khuôn đúc ấy! ;)",1,0,0
"Hy vọng hai năm sau, chung kết C1, gặp Realmadrid Bale nâng cúp và Zouzou từ chức?!",0,0,1
"Hãy thận trọng các xếp ơi , để bùng phát nữa khổ lắm ạ .",-1,0,0
Có lẽ khi không phụ thuộc vào Messi thì Barca đang trở nên nguy hiểm hơn! Tiếc là không được bôi đỏ.,-1,0,0
Sao Tot không chịu mua Quang Hải để nâng tầm đội bóng,0,0,1
"Cả một khoa cấp cứu nhi, cả một nhóm thiện nguyện cầu mong dành giật sự sống cho bé. Không biết người mẹ đã bỏ rơi bé có cảm thấy cắn rứt lương tâm không ? Chỉ khoảng 2 tháng nữa là bé đã được chào đời như bao đứa trẻ khác, nếu vì lý do nào đó thì cho bé cho người khác nuôi, người mẹ thực sự quá độc ác và nhẫn tâm...",-1,0,0
Tôi đi xe gần giống xe này( B-class) máy dầu đời 2012 gần 200 nghìn km chỉ có thay dầu thường xuyên (khoảng 20 nghìn km thay 1 lần dầu long-life) và chưa bị 1 vấn đề j cả.,1,0,0
"Fan của Mes, cung rất mê cr7 2004-2008, vẫn trân trog nhug đóng góp của cr7 cho bog đá. Chỉ có nhận xét về Mes thế này để tri ân anh: k có Mess, tương quan giữa Bar và Real 10 năm qua sẽ rất khác. Tưởng tượng 1 cá nhân có thể góp phần để Bar đá ngang chân hoặc 1 số trận ở cửa trên với Real - đội bóng ôg kẹ số 1 của thế giới- là một điều gần như k tưởng. Cug tài nag của Ini Xavi và nhug tiền đạo Eto, Villa, Mess đax hoàn thiện dc bộ khung làm đau đầu Real khi đối đầu. K dễ để lấy la liga trog tay real một time dài như vậy. Gracias Messi.",0,0,1
"ôi thương con quá, mũi này khá nhẹ nhàng mà cũng xảy ra vấn đề :(",0,0,1
Khốn nạn,-1,2,0
"Đau lòng, thương các con quá",-1,0,0
"về nhà thôi, cảm ơn các anh chị",1,0,0
Đúng là con người là loài ăn tạp nhất thế giới!,0,0,1
Tài năng có hạn quá.,1,0,0
"Đau quá con ơi, mong con sớm siêu thoát",1,0,0
"Một cuộc thi rất hữu íchHy vọng những sản phẩm sẽ gắn liền với đời sống hiện tại,giá cả phải chăng.Ý thức con người được nâng caoThì mới giữ gìn môi trường sinh thái tốt cho hậu bối mai sau.Mình ở Quảng Ngãi mới chỉ có vài khu công nghiệp mà đã thấy không khí ô nhiễm cảm nhận thấy rõ.HaizzAi thích sống ỏ TP ""Nghèo"" để hưởng thụ không khí trong lành giống mình xin 1like.",1,0,0
Tiếc cho em là anh đã có vợ.,-1,0,0
"Tôi không bao giờ ăn các món sống như tiết canh, gỏi, thịt sống...tóm lại các món chưa được nấu chín có nguồn gốc từ động vật.",-1,0,0
Đà Nẵng: Covid chưa tan giờ bão ập đến :-((,0,0,1
"Chúc em sẽ trở thành nhà toán học lỗi lạc trong tương lai hoặc trở thành nhà tài chính, kinh doanh thành công giúp ích cho sự phát triển của Việt Nam và thế giới!",0,0,1
"Đón con về rồi thì nuôi bé cho tốt, ko biết có thể tin tưởng nổi một người mẹ đã từng vứt con qua khe tường cho chết đi như thế nữa ko. Ở nước ngoài là họ đã tước quyền nuôi dưỡng rồi",1,3,0
"Ko đóng thuế 10 năm mà CIA và FBI ko phát hiện, lại còn đc đắc cử tổng thống, nghe là thấy có gì sai sai rồi.",-1,0,0
"Thế nên bố mẹ bạn mới đặt tên bạn là Minh Tinh chứ. Cứ sáng như sao nhé!, chúc sức khỏe cả nhóm và lời chân thành cảm ơn bố mẹ bạn đã cho xã hội 1 công dân tốt, và đáng quý.",1,0,0
"Rất rõ ràng, xin cảm ơn",1,0,0
Sợ quá,0,0,1
"Rồi đọc đến đoạn bố mẹ đón về thì mình cũng cạn lời, đáng ra bố mẹ giờ phải chuẩn bị ra tòa mới đúng chứ?",0,0,0
"Trời ơi, đọc mà rùng mình về sợ táo bạo của cô gái!",0,0,1
chưa bao giờ tôi nghe thấy lãi bảo hiểm > lãi gửi tiết kiệm.,0,0,1
"Kinh thật, chém người k biết ai với ai.Loại nên án cao nhất",0,0,1
"Đoạn hay chưa có hồi kết, thôi thì cứ chờ coi tin từ nước Mỹ",1,0,0
Thấy cả chân lông to hay nhỏ luôn ý!,1,0,0
Lý luận nghe sao ...đâu đâu !,0,0,1
Họ thật sự xứng đáng!!!,1,0,0
Mua fadil hơn hẳn fadil chắc chắn,0,0,1
Sevilla sẽ đập Bayern 8-2 cho chừa cái tội bắt nạt!,0,0,1
Con sâu làm sầu nồi canh.,0,0,1
"Khi nào Lâm còn hát khi đó vẫn còn rất rất nhiều khán giả nghe Lâm hát, tự hào lắm chàng trai của nhà Gạo, mãi thương mến em",1,0,0
Theo nhận xét của cá nhân mình con I10 là con Sedan có thiết kế xấu nhất mà mình từng thấy :)),-1,0,0
Thánh tích vẫn giữ vững giữa các tàn tích sau 300 năm .,0,0,1
"Vậy rồi có bồi thường sức khoẻ, thương tật cho người ta không hay thu hồi sản phẩm rồi thôi?",-1,0,0
có tạ 82kg thiên hà. barca thắng chật vật,0,0,1
Thế xong ếch có ăn lại con bọ lần hai không? Kaka,0,0,1
"Kỳ tích và chỉ có 2 năm trắng tay,",0,0,1
"Tôi đã tìm thấy lại tuổi thơ tôi trong phim. Cũng nghị lực, cũng can trường và cũng tự đứng lên sau những lần té ngã do cuộc dời xô đẩy. Cảm ơn nhà đạo diễn trẻ và đoàn làm phim!Cảm ơn ánh mắt kiên cường và đè nén của RÒM!",1,0,0
"Đội ngủ y bác sỹ Chợ Rẫy vừa có tâm, vừa có đức. Anh được cứu sống thật may mắn. Khâm phục sự hi sinh của anh vì gđ, vì tương lai của con mình. Chân thành cảm ơn đội ngũ y bác sy, cảm ơn các mạnh thường quân giúp đỡ gđ a Tâm. Cuộc đời này vẫn còn nhiều lắm những tấm lòng bác ái.",1,0,0
Vấn đề là anh ghi rất nhiều bàn thắng quan trọng. Những nhà vô địch cần những cầu thủ biết tỏa sáng trong những trận đấu lớn.,0,0,1
"khi xây dựng cái gì liên quan đến tính mạng của nhiều người như cổng, hàng rào thì làm ơn xây cho nó có chất lượng tý, mưu to đã sập thế này thì nguy to",-1,0,0
"Lựa chọn tốt nhất vẫn là hạng B như Soluto, Accent, attrage, vios, m2",1,1,0
"Vô được bách khoa là bình thường, nhưng học ra trường hay không là chuyện khác. Chổ mình có một em bị đuổi học năm 2 vì học không nổi. Sau đó ở nhà ôn thi 1 năm thi đậu bác sỹ y khoa đại học y dược tphcm. Không trường nào đuổi học nhiều bằng bách khoa đâu nguyên nhân học ko nỗi",0,0,1
Trump không có kinh nghiệm và tố chất cần thiết để làm tổng thống.,0,0,1
"Phải xem lại, học đọc nhanh thì rõ là áp lực rồi. Vấn đề học cả đời, nhanh chậm nửa kỳ 1 lớp 1 để làm gì khi cả quãng thời gian sau của trẻ nó Sợ đi học",0,0,1
Tôi ủng hộ tống thống trump,1,0,0
Sao tầm giờ này còn ăn thế? Trả lại cửa hàng được hoàn tiền cơ mà.,0,0,1
"Bỏ qua yếu tố thương hiệu thì mình chỉ quan tâm ông nào đóng thuế nhiều. Chứ mình có thích thì cũng chỉ làm 1-2 lon/năm, do mấy cái này nhiều đường quá.",0,0,1
"Giảm học phí từ học online, hạ lãi suất và gia hạn các khoản vay cho sinh viên. Hỗ trợ các ngành dịch vụ, như ăn uống bằng chương trình như Eat out to help sẽ tạo điều kiện cho sinh viên có việc nhiều hơn...Hi vọng những điều này sẽ thành sự thật...",0,0,1
pen có đc xem là bàn thắng ko nhỉ?????,0,0,0
"Tiếc thật!, biết Bayern quá mạnh và thành công thế này, nhưng nếu như lãnh đạo của Bayern không chê quá già thì 7 tạ đã có cơ hội để để thử thách cảm giác lần lượt 5 cái cúp dơi vào đầu khác với 1 cái dơi vào đầu như thế nào rồi?. he he!",-1,0,0
"Chó tru, ở quê tui đầy, lâu lâu cả bầy kéo nhau ra đồng tru cả đêm không ai ngủ được",0,1,1
"Bất cứ việc gì cũng vậy, làm thì phải có cái tâm mới đạt được công việc tốt. Vấn đề ở đây không phải là cứ làm sai rồi từ từ ngồi đợi giải quyết, có những việc cần như vậy, nhưng có những việc không thể như vậy được.",-1,0,0
Mong rằng sẽ có 1 bản án thích đáng với những gì y đã gây ra. ,0,0,1
Nguyện cầu cho con gái được bình an,-1,0,0
Vừa bay lên đỉnh núi cao chữa cho bệnh nhân xong.Bệnh nhân: Kinh phí chữa bệnh bao nhiêu thưa bác sĩ.Bác sĩ: 500.000 USD.Bệnh nhân: Thôi bác sĩ cho em bệnh lại như lúc nãy đi ạ. :'),0,0,1
Tui có 2 cái bhnt. 1 cái cho con.1 cái cho mẹ.cái đầu tiên cho con thì do chị em trong nhà giới thiệu nên mua.dành cho con 18 năm nhận tư vẫn qua loa và mua.giờ vẫn cứ đóng bt và ốm đau k có 1 đồng.1 cái cho mẹ và 1 người tư vấn bảo hiểm hiểu đúng bản chất bảo hiểm tư vấn nên tui mua.vẫn quen và k thích tính cách chị ấy nhưng vẫn mua chị ấy vì riêng về lĩnh vực này thì mình tin tưởng chị ấy.bảo hiểm của mẹ có kèm theo 1 gói của con ưu đãi 1 năm k mất phí.vừa rồi con mình nhập viện 4 ngày hỗ trợ 600k tiền viện.con nhỏ nên bhyt thanh toán hết r.và nói chung chị tư vấn 1 đều.MUA BHNT NẾU MUỐN CÓ LỢI VỀ TIỀN THÌ MẤT SỨC KHỎE VÀ NGƯỢC LẠI.VẬY NÊN CỨ MUA VÀ MONG BÌNH YÊN.RỦI RO THÌ CÓ BH HỖ TRỢ NHIỀU .CÒN TỐT NHẤT ĐỪNG MONG NHẬN TIỀN BẢO HIỂM CHO ĐẾN HẾT HẠN. ..( vì nhận tiền thì chỉ có bị đau ốm nằm viện mới nhận thôi đấy mà)...tốt nhất nên mua đi.thu nhập tầm đó 1 năm đóng 20tr bh cũng ít mà,1,0,0
"Cần có khung hình cho những hành động côn đồ, manh động này",0,0,1
vậy là Tot sẽ có cup C1 ... suy từ 1 số fan xấu tính của Messi là vậy !,-1,0,0
"Hãy tỉnh táo, đừng để chết vì ăn",0,0,1
Trước mắt tôi chỉ thấy một ba lô nặng đến nỗi con tôi ko thể mang đc,0,0,1
tăng giá do sang tay nhiều cò vậy thôi!!!,0,0,1
huhuhu tội cá quá,0,0,1
"Bartomeu có chức có quyền nhưng tầm ảnh hưởng không thể bằng Messi được. Chưa thấy cầu thủ nào 33 tuổi đòi ra đi mà cả CLB và cả giải đấu phải dùng mọi cách để giữ lại cả. Chứng tỏ Messi có sức ảnh hưởng khủng khiếp, ko chỉ ở vấn đề chuyên môn mà còn là hình ảnh mang tính biểu tượng. Đấy là Messi chỉ biết có đá bóng thôi, chứ nếu Messi có đội ngũ Pr rầm rộ như một vài cầu thủ trung bình nhưng vẫn trở thành siêu sao được thì sức ảnh hưởng của Messi còn khủng khiếp hơn nữa.",-1,0,0
"Tin tôi đi, năm nay Arsenal vô địch rồi",0,0,1
"Mãng kinh doanh dược, vật tư y tế, công nghiệp thực phẩm...không giảm mà tăng thu thì sao phải giảm thuế.",0,0,1
"Chính quyền không giải quyết tốt, nếu cháu bé chẳng may bị đánh chết ai chịu trách nhiệm! Luật về trẻ em đã không được thực thi.",1,0,0
Đau đớn và tang thương quá! Xin chia buồn cùng các Gđ và cầu mong các con siêu thoát! Vấn nạn đuối nước với con trẻ xảy ra hoài mà không biết làm sao cho giảm bớt đi chăng! ,1,0,0
"Quá tội cho trẻ em bây giờ, không biết tại sao bị đánh mất tuổi thơ.",0,0,1
Có thêm 1 lựa chọn nữa cho chủ thớt. Tầm đó mua con solo của KIA cũng rất ngon. Cách âm tốt xe chạy êm. Kiểu dáng cũng đẹp.,1,0,0
"""Nhưng cá nhân khách hàng cần xác định rõ các trang bị thực sự cần thiết để không mất tiền vô ích"". Câu này rất hay nhưng đối với người mua xe mới lần đầu thì khó xác định, cái gì cũng thấy cần",1,0,0
"Mới 19t mà đã ăn nhậu đến khuya, đành rằng luật pháp ko cấm nhưng vẫn thấy tiếc cho 1 phần bộ phận giới trẻ quá lãng phí tuổi thanh xuân. Chắc do thời mình quá khổ nên ko có thời gian mà lãng phí.",-1,0,0
Mức độ hoàn thiện tốt chứng tỏ công nghiệp phụ trợ rất tốt. Vinfast nên học theo về mức độ hoàn thiện,1,0,0
"Chúc Thầy luôn thành công, người thành công là người chiến đấu với bản thân mình nhiều nhất chứ không phải ai khác.",0,0,1
mong cho tổng thống trump và đệ nhất phu nhân bình phục và tái đắc cử thế giới luôn luôn cần lãnh đạo như ngài nói được làm được,0,0,1
"Thật tuyệt vời,ông Trump sẽ tái đắc cử vì tình yêu của người dân Mỹ lớn hơn nhiều so với những người ghen tị!",1,0,0
Ai đã xem điều ước thứ 7 sẽ không kìm được nước mắt chuyện hai bố con nhà này! Chúc anh và gia đình mạnh khoẻ,0,0,1
"Bạn nghiên cứu thử Suzuki Ciaz lướt nhé, nhập Thái, rộng rãi, xe cũng mới gần đây, chạy ngon, chỉ có điều hàng Suzuki nhiều người còn e ngại.",1,0,0
Không gần metro cũng tăng vậy.,0,0,1
"Chú Trung Anh nhìn rất điềm đạm bình thản, thần thái tự nhiên . Chúc chú luôn sức khỏe và giữ vững phong độ .",0,0,1
"Đúng là tru như chóvà cũng chỉ đơn giản là chó hú, chó tru",0,1,1
nên quy trách nhiệm về ai,0,0,1
Không phải thứ gì Mỹ cũng dẫn đầu. Bớt cực đoan tí,0,0,1
Giàu kinh khủng đi thấy ngta xây cung điện chứ chẳng thể gọi là nhà,-1,0,0
Người mẫu HQ nhìn gớm quá.,0,0,1
17 tuổi đã làm giang hồđi cướp,0,0,1
Anh Hàn này dân số có 30tr mà tiêu thụ xe kinh nhỉ,0,0,1
"Ông hlv này được đấy, chỉ có điều nếu không dứt khoát loại M10 thì Basa khó mà tranh chấp C1.",0,0,1
Bài toán bãi giữ xe không giải quyết được thì phố đi bộ sinh ra cũng chẳng để làm gì,0,0,1
không hiểu chị nghĩ gì đem em 2 tuổi xuống ao :<,0,0,1
"Bán 2/3 số vàng mua đất, giữ lại 1/3 đầu tư tiếp bạn nhé. Nếu thu nhập ổn định bạn mua đất giá trị cao hơn 2/3 số vàng bán được rồi trả góp khi lãi suất vay đang thấp( không quá 40%). Nếu có quyết định tốt hơn mong bạn chia sẻ tiếp",1,0,0
"đọc xong thấy bức xúc quá phải đăg nhập cmt. Cứ cho rằng các bác đã nghiên cứu cải cách, nhưg với cương vị là ba mẹ ng ta xót con. Người chịu ảnh hưởng trực tiếp là mấy đứa trẻ con kia kìa. Đừng để đi học thành ác mộng. Trẻ con học nhiều đến tối khuya thử hỏi thời gian đâu luyên tập thể thao, vui chơi. Hãy nhìn nc ngoài học tập vì chú trọg phát triển thể chất nên họ mới cao lớn như vậy. Chứ dăm ba sữa học đường chẳng thay đổi đc chiều cao, sức khoẻ hay kỹ năng đâu.",-1,0,0
"Khổ các doanh nghiệp dệt may VN, vì Mỹ là thị trường xuất khẩu dệt may lớn nhất, chiếm tới gần 40% kim ngạch xuất khẩu dệt may 2019.",-1,0,0
Biểu cảm của Tiểu Vy yếu nhất trong ba cô,0,0,1
Giống Lâm Chí Dĩnh quá...,0,0,1
"Có!Chọn tam giác ABC cân tại A, đường cao hạ từ A=0.2mm, kéo dài BC ra vô tận thì S tam giác lơn hơn bất kể số nào cần có chứ đừng nói là diện tích Trái Đất.",0,0,1
"Bộ giáo dục thì bảo cấm không cho trẻ lớp lá học chữ trước nhưng thử hỏi không học trước mà vô lớp 1 học theo kịp các bạn tui khen thiên tài. Nghĩ sao mới học tuần 4 thôi mà đã phải đọc 1 đoạn văn về bài ""Su su"" 22 chữ rồi?. Thật là thiếu tính logic và thực tế.",1,0,0
Giống Nole thế!:),0,0,1
"Nếu là con tôi thì tôi sẽ làm lớn, thật lớn chuyện.Không thể cho qua như vậy được.",0,0,1
Hợp tác khoa học kỹ thuật và vốn đầu tư dự án của họ thật tuyệt vời!,1,0,0
Chung quy lại người ta nói con người hơn nhau ở giá trị cũng đúng,0,0,1
Tự chia theo tình thân để gia đình không bị mất tình cảm vì đất nhé.,0,0,1
"Bất động sản vẫn luôn là vấn đề nhức nhối,haizzz",0,0,1
Chúc mừng Bayern Munich :-) & Xin chia buồn đến Sevilla. Sevilla đã cố gắng lắm rồi :| thua nhưng không nhục. ;),1,0,0
"Đọc thôi đã thấy ghê sợ thật sự. Sinh ra làm gì,mà hành hạ tâm hồn lẫn thể xác của con như vậy chứ. Xử thật nặng với bà mẹ và thằng cậu vô nhân tính này đi.chung thân không ân xá là biện pháp tốt nhất để trả cái nghiệp mà anh chị em nhà mẻ gây ra",1,0,0
"Cũng đội hình cầu thủ như vậy,thiếu mỗi đôi cánh robby mà sao hansi đưa bayern có 5 cúp,trong khi pep chỉ làng nhàng với cái bundesliga nhỉ",0,0,1
2015 - 2020 nhìn quả ảnh thống kê cầu thủ 82 triệu năm có 1 giơ 2 tay lên trời thì cup vơi dần.. Chỉ là cầu thủ hay nhất CLB thôi nhé các bé CulesChứ so ra bên ngoài ngại lắm,1,0,0
"Con tôi đứa lớp 3 đứa lớp 4 ngày nào cũng vật lộn 1 đống bài. Tiếng việt chưa rõ lại phải học tiếng anh, hàng trăm thứ đổ lên đầu bọn nhỏ, phụ huynh cũng căng thẳng theo. giờ cũng ko biết làm sao",0,0,1
"Thi gần 20 lần. Nhận được điểm 8.5 vẫn còn có cảm giác thất bại.Tôi thật khâm phục sự cầu toàn và kiên trì của em. Tôi chưa rõ đích nhắm đến trong sự nghiệp của em là gì nhưng trước mắt với việc giảng dạy của em, các học sinh của em có thể hưởng lợi từ các kinh nghiệm qua các lần thi đó. Có thể em chưa là người giỏi nhất về tiếng Anh nhưng hãy tiếp tục là người truyền lửa và đam mê cho mọi người.",1,1,0
"tốt nhất chạy thử bác ơi, chứ cũng khó chọn ghê, mỗi xe 1 thế mạnh mà",1,0,0
"Lúc đầu, khi một người nghĩ ra cái gì đó mới mẻ thì đều nghĩ nó rất hay. Nhưng sau một tg áp dụng sẽ rất nhiều người phải hối hận",1,0,0
"DN có lãi đâu mà giảm thuế TNDN, chúng tôi phải gồng từng ngày để duy trì và sống sót, có hỗ trợ vốn thêm thì tác dụng chứ giảm cái mà chúng tôi không có thì có tác dụng gì đâu.",0,0,1
đọc cái thống kê mới thấy đây là Thánh ăn hôi nhất làng bóng đá :) 7 năm đá đc 251 trận hôi đc 13 cái Cup --> cứ 19 trận là có 1 Cup Zzz,0,0,1
Ôi người dân quê tôi,0,0,1
"Hoài Lâm là một ca sĩ đặc biệt. Em có chất giọng trời cho rất sáng, vang, lên nốt cao hay xuống nốt trầm đều đẹp, luyến láy điêu luyện ngọt ngào. Ngoài ra, Hoài Lâm cũng là ca sĩ hiếm hoi có phong cách sống giản dị, có sao thể hiện vậy, sống chân thật, không giả tạo màu mè. Tôi thích nghe Hoài Lâm hát. Bài nào em hát cũng đều mang dấn ấn riêng, nghe là biết đó là Hoài Lâm.",1,0,0
"Nhạt nhẽo, yếu đuối, phổ thông!",0,0,1
"Kona trang bị tốt, tuy nhiên nhìn ngoài ""lùn/ bí "", còn Seltos thì nhìn ngoài rất hoành tráng, thể thao :))",1,0,0
"Niềm mong mỏi của mỗi người làm cha, người làm mẹ là sao cho con chúng ta khoẻ mạnh, ngoan ngoãn và thành đạt. Và cả anh và tôi cũng vậy. Chúc anh cùng gia đình sức khỏe và thành công.",0,0,1
"Chung thì chung chứ có sao đâu, cùng lắm là về nhì vẫn vào vòng trong nha.",0,0,1
Trời ơi sao mà ác dữ vậy,0,0,1
mua xe nào cũng đc miễn là đừng mua Toy,0,0,1
cảm ơn các anh chiến sĩ,0,0,1
quan trọng là tâm trạng nhà đầu tư. Ck đi ngược qui luật quá xa rồi. cái giải thích duy nhất là thị trường thế giới quá tốt kéo theo tâm trang kỳ vọng NDT thế thôi.,1,0,0
"Loài vật thật tình nghĩa, 1 con bị thương, đồng loại mang thức ăn về cho nó ăn. Những con người đó, đã biết ổ của nó, biết nó bị thương nặng, mà không có cách nào cứu chữa cho nó sao?!!!",0,0,1
"Vậy việc triển khai CMND, thẻ căn cước có gắn chip nên thực hiện càng sớm, hạn chế được tình trạng lùa đảo, cướp thông tin. Còn ai tự để lộ thông tin, OTP thì chịu thôi",0,0,1
"Lớp 1 là bé chỉ mới bước vào đời trên con đường học vấn chỉ cần cho bé tập làm quen với môi trường , vui chơi tập đọc và viết , hãy bỏ ngay chuyện ép phụ huynh mua gần 800k tiền sách không biết để làm gì , ngoại trừ bộ sách giáo khoa đã quá nặng nề cho bé.",0,0,1
"10h sáng - Đà Nẵng - Trời yên mưa tạnh, bão đã đi qua. lúc 2h và 7h sáng có gió to nhưng không quá nguy hiểm. Giờ thì đã ổn",-1,0,0
"Đã từng bay với A380, cảm nhận thoải mái, êm ái, ít bị sốc lắc như các máy bay khác ngay cả với các loại Boeing 747-777 loại lớn.",0,0,1
"LOẠI TÁN TẬN LUONG TÂM, THUONG CHO CÁC CHÁU BẠC PHƯỚC RƠI VÀO TAY BỌN NÀY. SỬ LÝ NGHIÊM KHG CÒN GÌ BIỆN MINH.",0,1,1
"Tuyệt vời, cố lên nào. Cảm ơn các y bác sĩ.",1,0,0
Condor chính là thần điêu trong truyện Kim Dung.,0,0,1
"Tôi cũng như hàng nghìn người đó, luôn luôn ủng hộ Trump.",1,0,0
Chúc mừng con yêu! Mà không biết bây giờ người mẹ đối diện với con sao đây.,1,0,0
Ăn đồ lạ mà không hiểu về chúng cẩn thận ngộ độc đi viện lại khổ!,-1,0,0
trong tương lai những nhà sản xuất điện thoại họ cũng sẽ cố gắng đưa camera 3.200 megapixel lên sản phẩm của họ.,0,0,1
Bài viết hay thật,-1,0,1
""" Nó không cắn đâu""",0,0,1
Bèo nhỉ.tính sau này con học BK nhưng kiểu này học trường nào gần nhà tiên đi lại là ok. chứ nhà ở thủ đức mà bọc một dọc xuống quận 11 học thì trời mưa gió hơi bị phiêu. nhà ở tp mà đi ở trọ thì cũng ko hay lắm. haiza.,1,0,0
