Comment,Sentiment,Toxicity,ambiguity_flag
"Ngay cả các chuyên gia y tế trong ban đặc trách phòng chống dịch của WH cũng nói mọi người nên tự cách ly hai tuần khi biết mình có tiếp xúc với người dương tính, dù mình vẫn đang xét nghiệm âm tính và không có triệu chứng. Nhà Trắng biết trợ lý Hope Hicks dương tính vào sáng thứ Năm, nhưng Trump vẫn bay đến New Jersey để dự một buổi gây quĩ ngay sau đó, và phía Biden hoàn toàn không được cho biết dù ông Biden có nguy cơ vì đứng tranh luận với Trump hôm thứ Ba. Mọi tin tức bắt đầu khi kênh Bloomberg loan báo, nếu không thì đến bây giờ chắc người dân Mỹ cũng không biết gì.",-1,0,0
Mau khỏe nhé cháu! Cảm ơn đội ngũ y bác sỹ.,1,0,0
xe mất phanh ah?,0,0,0
"Hoài Lâm mình đánh giá là có thực tài, giọng hát có chất riêng không lẫn với ca sĩ khác...Nếu em không vướng vào chuyện tình cảm sớm, có lẽ giờ đã là một ca sĩ ở đỉnh cao (vì rất nhiều ca sĩ trẻ khác không hát được như Lâm đâu!), âu cũng là giá phải trả cho sự ""bồng bột của tuổi trẻ"" của chính mình và ""thiếu tư duy đầu tư, thiếu người định hướng"" nên bị lạc đường!!! Mong Lâm nhanh chóng tìm được con đường đi cho mình, đừng quá tự ti, vì ai chẳng có lỡ lầm trong đời...chỉ là có đứng lên được hay không???",1,0,0
"Trương Quốc Vinh thật sự là một nghệ sĩ đặc biệt. Chú ấy ra đi cũng 17 năm rồi, 17 năm đủ để thay đổi biết bao con người, đủ để thời đại biến thiên, đủ để nhiều điều bị quên...ấy vậy mà mọi người lại nhớ chú ấy. Thỉnh thoảng coi các chương trình âm nhạc, tui vẫn thấy họ hát những ca khúc của chú ấy, cảnh tượng vẫn trăm lần như một, từ người ca đến người nghe đôi mắt đều ướt, họ cứ lẳng lặng nghe, cứ lẳng lặng lau nước mắt, từ người có tuổi đến tuổi trẻ thanh niên đều như vậy, khó hiểu mà lại dễ hiểu. Sinh nhật vui vẻ.",1,0,0
"""Thời điểm chính xác con người sử dụng lửa vẫn còn gây tranh cãi, nhưng nhiều bằng chứng cho thấy thời điểm này là khoảng một triệu năm trước"". Đây là quan điểm theo Thuyết tiến hóa thôi. Từ lâu đã có bằng chứng khảo cổ chứng minh rằng con người xuất hiện cùng thời với khủng long, thậm chí là trước đó nữa, tức là hàng trăm triệu năm trước và họ cũng p[hát minh ra lửa từ hàng trăm triệu năm trước, ở mọi chủng tộc, chứ không đợi có suối nước nóng làm chín thức ăn. Nếu thế những nơi không có suối nước nóng họ chỉ biết ăn thức ăn sống thôi sao?.",0,0,0
Cầu mong mọi người bình an! ,1,0,0
Tội ác này không phải sát nhân nhưng còn ghê tỏm hơn,-1,0,0
Tội nghiệp bé quá!,-1,0,0
Tôi thấy ở Việt Nam có luật rồi mà sao vẫn thấy rất nhiều xe độ ống xả gây khó chịu và nguy hiểm cho người tham gia giao thông. Rất mong cơ quan chức năng mạnh tay với lỗi vi phạm này !,-1,0,0
"Trời ơi, đừng có biến những thứ truyền thống thành thứ bình thường. Những thứ trên không thể gọi là bánh trung thu, chỉ là bánh ngọt ăn trong mùa thu thôi nhé, không có chút màu sắc gì giống bánh trung thu - dòng bánh nướng có màu đặc trưng dùng thưởng trà dưới trăng, phù hợp cho mọi lứa tuổi, màu ấm áp của tiệc quây quần đoàn viên. Lý do nhiều người mua dòng bánh mini này chỉ 1 chữ thôi RẺ, sợ mập, ăn chơi chia đông người cho dễ. Còn thực tế người coi trọng giá trị truyền thống hoặc mua biếu không ai mua bánh này.",-1,0,0
"Vinfast LUX SA 2.0 còn nhiều nhược điểm, nhưng khả năng vận hành thì quá tuyệt, bạn hãy lên xe và cảm nhận. Tại sao người Hàn là 1 cường quốc oto còn Việt Nam thì chưa? nó phụ thuộc vào bạn. ",1,0,0
"Trong tiết học đã có thầy cô, có giáo án xét đi duyệt lại biết bao lần, kiến thức như vậy là đủ cho học sinh rồi, nhiều môn còn quá nặng là khác. Học sinh muốn tra cứu trên mạng thì về nhà mà làm, còn trong lớp thì tập trung vào mà học. Chẳng lẽ thày cô và giáo án không đủ cho kiến thức 1, 2 tiết học mà học sinh phải dùng mạng thay vào?",-1,0,0
"Bây giờ các hãng xe tư nhân đã có bến riêng trong nội thành. Việc đi lại có nhiều phương tiện cho người dân lựa chọn... Nên chả có ai dại gì nhà từ Hốc Môn, Bình Chánh mà ra tận BXMĐ mới để đi.Một dự án không hiệu quả, cả về lâu dài! Chờ xem!",-1,0,0
Khi bạn được sinh ra đã ở ngay vạch đích.,0,0,0
"Dồn tiền tính toán mua một chỗ thật sự tốt và phù hợp chứ rải ra hai ba chỗ là không nên, vì lô đất có giá trị cao ở vị trí tốt thường tăng giá nhanh hơn đất giá rẻ trong hẻm nhỏ hoặc vùng ven.",0,0,0
Cầu mong thế giới bình an!,1,0,0
"Bình thường thôi, quân thua chém tướng. Mình nghĩ HAGL cần 1 hlv có tầm về thành thích, và tiếng nói, chứ 2 hlv đó thì cũng chưa thay đổi được nhiều. Có lẽ HAGL nên mời kiatisuk hay hlv Thụy Hải, đây là những người có tính cách mạnh mẽ thì may chăng mới thay đổi được hệ thống.",0,0,0
Chúc bé con khỏe mạnh bình an nhé! Tin vui quá!!!,1,0,0
"Mỗi ng 1 cảm nhận thôi cũng tùy nhu cầu, mục đích sử dụng nữa. soluto bản bản MT cũng chưa tới 400tr thêm nữa đợt này có giảm 50% phí trước bạ quá rẻ",1,0,0
"Nhìn 2 bộ mắt này sát nhân quá, xử thật nghiêm cho nó chừa",-1,0,0
Vẫn không hiểu lỗi đè vạch liền màu vàng ở ngoài đô thị thì gọi là lỗi gì?,0,0,0
"Mình tưởng họ đã đáp lên Mặt Trăng rồi, thì việc đổ bộ tiếp theo sẽ trở nên đơn giản chứ.",0,0,0
"25km thật ko tưởng, thật khủng khiếp.",0,0,0
chrom hay crom bạn?,0,0,0
Khi nhận vé đặc cách tuyên bố hùng hồn lắm mà sao lại out sớm thế Murray?,-1,1,0
"Lại nhắc lại kỷ lục 2 trận Bayern ghi được 8 bàn. Đúng là kỷ lục khó phá, có thể là lưu danh sử sách muôn đời",1,0,0
Đây thuộc loại nhà xưởng rồi,0,0,0
Má ơi con vi khuẩn gì mà nguy hiểm quá vậy. Bán đồ chay mà ko có tâm gì hết.,-1,1,0
Biden sẽ kiếm được phiếu từ các doanh nghiệp này. Nước Mỹ khó khăn để vĩ đại trở lại.,-1,0,0
"Chỉ Án sơ thẩm thôi, còn phúc thẩm nữa mà",0,0,0
Tôi yêu bạn!,1,0,0
"Lại thêm 1 giấy phép con, bao năm ăn học không bằng 1 buổi thi trắc nghiệm. Tại sao không nâng cấp đội ngũ giảng dạy cho tốt lên ?",-1,0,0
Những con đường thật đẹp. Góp phần tạo điểm nhấn cho Sài Gòn.,1,0,0
Cái gì cũng có cái được và cái mất. Một lớp học trung bình ở Việt Nam 50 hs/ lớp. Không biết giáo viên có bao quát hết được 50 cái diện thoại kết nối wifi trong tiết học mà không dùng điện thoại. Đóng tiền 100k/ năm gửi tin nhắc điện tử mà bài báo đã phản ánh thu đủ loại tiền mới đọc hôm qua. Giờ phải trang bị thêm cái điện thoại thông minh cho con đi học nữa chắc kêu trời. Chả biết làm sao cho vừa.,-1,0,0
"đọc xong sống lạnh sống lưng, cha mẹ nào mà ác quá, tội nghiệp con, chúc con khỏe mạnh",-1,0,0
"Tình hình này, cần có kế hoạch chuyển hướng xuất khẩu sang thị trường khác thôi !",0,0,0
Ủng hộ ngài Trump. Còn ông binden nay nói gì là việc của ông.,1,0,0
Việt Nam cố lên! Đất nước chiến thắng!,1,0,0
"tui thích Jolibe hơn, vừa rẻ vừa ngon",1,0,0
Mấy xe phân khúc này để đi trong phố thay xe máy cho nên đừng có lăn tăn về độ bền và giữ giá/mất giá. Điều cần là nội thất khoang cái nào rộng rãi để gia đình ngồi dễ chịu là được.Hai xe này mình đã ngồi nhiều và thấy i10 là dễ chịu hơn. Hàng ghế sau ngồi thò thẳng được cái cẳng chân dưới 2 gầm ghế trước thích lắm. Mà sedan thì bỏ đồ rộng rãi và tách biệt cho nên không hôi xe.,1,0,0
Đối đầu,0,0,0
"Andy cole nói đúng, đừng thuyết phục cầu thủ hàng đầu đến để đợi 2 3 năm vô địch. Nên tốt nhất hay đặt mục tiêu vô địch luôn, nếu ko thì khỏi mua, mà MU mà muốn vô địch giờ còn xa vời lắm.",0,0,0
"Hỏi ae fan Bar sao Pi thẻ đỏ không ra khỏi sân nhỉ. Việt vị à, vậy sao bàn thắng của Fati lại đc công nhận!",0,0,0
"Phong toả kiểu gì doanh nghiệp lớn vừa nhỏ và làm công ăn lương đều bị ảnh hưởng.Nhìn Đài Loan,singarpo chống dịch đến thời điểm này là hay nhất Thế giới",0,0,0
Tốt lắm,1,0,0
"2 tuyến như bây giờ thôi đã kẹt xe gần chết , vì lượng xe phải đổ dồn sang các tuyến khác , thêm 3 tuyến nữa thật ko dám tưởng tượng .",-1,0,0
2 chị em chắc mất hết nhân cách con người. Thương các cháu bao nhiêu thì muốn 2 tên này chịu tội bấy nhiêu.,-1,0,0
"Anh là người đàn ông, người bố quá tuyệt vời, tôi rất hâm mộ và khâm phục nhân cách con người anh. Cố gắng nữa lên anh nhé! Chúc 2 bố con anh luôn luôn mạnh khoẻ; Luôn giữ vững tinh thần vui vẻ, lạc quan, yêu đời; Hạnh phúc và Thành công!",1,0,0
"Chưa mua có 2 lý do. Một là ko có tiền -cái này khó mua. Thứ 2 là có tiền vẫn ko mua vì chưa hiểu hết ý nghĩa BHNT. Cái này cần tư vấn mới hiểu vậy nên mới sinh ra người tư vấn, nhưng tư vấn cần người có kiến thức, có tầm ,kien trì .Co khi nhieu người đã rất cảm ơn vì đc tư vấn rồi đó mọi người ạ. Nghề của họ là đưa lại sự an toàn cho người khác và tất nhiên họ làm thì sẽ không phải ko công. Thích thì mua ko thích nghĩ đơn giản cho đỡ tức giận. Người tư vấn sau họ ko biết bạn đã đc tư vấn, và cho dù biết họ cũng muốn TV tiếp vì nghĩ có thể họ sẽ nói ra đc điều gì đó hay hơn.",1,0,0
8-2 lặp lại à . haha,1,0,0
Cố tí làm con Vios hoặc Accent là ok.,1,0,0
"nói chung mỗi người một quan điểm, nhưng đa số tôi vẫn phản đối việc cho trẻ sử dụng điện thoại trong giờ học.",-1,0,0
Cố lên Miền Trung ơi!,1,0,0
xứng đáng,1,0,0
Thương bé quá bé ơi. Bé nặng có 18kg. Thật đau xót,-1,0,0
"Hoan hô các đc công an, cần thiết phải mạnh tay hơn nữa, có thể tiêu diệt ngay những tay có vũ khí để an toàn cho người vô tội",1,0,0
"Ngày nào cũng phải nghe một vài bài tiếng anh của bạn ấy. Nghe đến nghiện giọng bạn ấy. Chàng trai 90kg năm xưa, còn hài hước nữa chứ :')",1,0,0
"Tôi đã nói rồi, xem Messi lúc 5 tuổi, 17 tuổi, 20 tuổi, 25 tuổi hay hiện nay thì luôn có 1 đặc điểm chung của 1 thiên tài: khả năng qua người thượng thừa, luôn hướng về phía khung thành. Xem mà sướng. BLV quốc tế chỉ có thể thốt lên 'Brilliant... Messiiiii, Brilliant skill..ohhhhhh'.",1,0,0
Tôi yêu Việt Nam ta,1,0,0
"Có một điều hết sức quan trọng mà các nhà quản lý giáo dục có lẽ đã bỏ quên, đó là trong một tiết học, ngoài việc truyền đạt kiến thức sách vở, người giáo viên còn cần phải có thời gian để uốn nắn hành vi đối với các em học sinh. Với lượng kiến thức nặng nề và áp lực thành tích như hiện nay thì hiện tượng học sinh hư hỏng nhiều và bạo lực học đường là điều hiển nhiên sẽ xảy ra không dưới hình thức này thì cũng dưới hình thức khác",-1,0,0
Việc bạn tư vấn bằng hoặc hơn lãi suất ngân hàng thường là k chính xác. Mức họ tư vấn là mức minh họa hoặc cùng lắm là được vài năm đầu.Nên mua bảo hiểm nhân thọ để đảm bảo an toàn cho cuộc sống bạn và gia đình. Nhiều người tư vấn nên bỏ ra 10 - 20% nhưng với tôi thấy nó k nên. Nên dừng tại 5% - 10% là hợp lý hơn.,0,0,0
Mong cho thế giới và nước nhà sớm nghiên cứu thành công vacin,1,0,0
"Bale sao ko qua bà xã để gánh tạ thay Suarez nhỉ, fan m28 thần tượng Bale lắm mà. Qua mà gánh m28 chứ mùa này bà xã lại trắng tay tiếp.",-1,1,0
Tôi tra mãi ko tìm ra cái ông tên đường nhà tôi làm gì quê quán ở đâu thành tựu thế nào,0,0,0
"Bên Hàn Quốc chê kona , lại mê seltos, đất nước dùng chủ yêu xe nội địa, vì chê kona bé, nội thất đồ nhựa loại rẻ tiền. Top 10 o tô bán chạy nhất 6 tháng đầu năm tại Hàn Quốc có e seltos, còn kona bị covy dí chạy mất hút.Mặc khác cơn sốt đặt hàng e seltos tại nhiều nước trong đó có h.Quốc , còn kona có nghe tên mà lại k.có tuổi kkk",0,0,0
"Thiết nghĩ cần quan tâm đến an toàn cho người lao động hơn một chút. Như a công nhân trong hình cưa cây không có mắt kính, khẩu trang, nón, găng tay... bảo hộ. Nhỡ có chuyện gì thì chỉ có anh ấy và gia đình là chịu thiệt.",0,0,0
"Đưa ra cái giá 300 triệu ~ thì may ra còn lừa được, chứ cái giá 55triệu về tỉnh nơi tôi vô hẻm mới mua được, mặt tiền từ 150 triệu.",-1,0,0
"Độc tố này quá nguy hiểm, có lẽ cần phải đưa thông tin dừng ăn Pate Minh Chay lên phương tiện truyền thông địa phương, thôn bản để dân chú ý hơn. Vẫn biết việc này có thể ảnh hưởng lâu dài đến doanh nghiệp, nhưng mạng người mới thực sự quan trọng.",-1,0,0
"Hãy từng bước chứng tỏ mình là cầu thủ có giá trị thực sự nha Bale. Đừng có ăn bám nơi mình thi đấu và cũng đừng bao giờ gởi tờ burofax cho chủ tịch nha. Đàn ông mà, khi đã quyết đi thì đi hẳn chứ đừng giả vờ khóc lóc đổ thừa rồi lại muối mặt quay đầu lại, nhá.",-1,1,0
"Cơ bản nhất là vệ sinh từ khâu chăn nuôi và đặc biệt là giết mổ. Kinh khủng nhất là lấy tiết ở khu giết mổ tập trung. Nước dịch, nước phân bám vào lông, vào da lợn sau đó theo tiết chảy vào thau. Các bạn thử tưởng tượng xem.",-1,0,0
Một ý tưởng hay để thiết kế một chiếc áo thun.,1,0,0
"cầu chúc ông mau bình phục, ông ấy là 1 người cha tuyệt vời",1,0,0
Mong Tổng thống Trump sớm phục hồi,1,0,0
Nói chung là con người điều mong muốn hơn cái hiện tại.,0,0,0
Chúc an lành cho cậu bé và rất cảm ơn tập thể y bác sĩ đã tận tình cứu chữa. Chúc khỏe.,1,0,0
Rong được con cá này vào bờ mệt lắm nhưng mà rất khoái,1,0,0
"Xe này đi đô thị tầm 8-9l/100km. Lên cao tốc 130km/h êm ru, cách âm tốt, đầm chắc. Chỉ có vấn đề thay thế phụ tùng về sau ko biết thế nào khi GM đã ko hỗ trợ ở VN. Nhưng mà giá đó mà xe ko vấn đề gì thì cứ xúc nhanh kẻo người khác mua mất.",1,0,0
Mấy bác có công quá lớn không kể được!,1,0,0
"Chủ yếu là do cách phát âm khác nhau giữa người nam và người bắc thôi. Ghi lệch đi tí để âm tiết nghe gần gũi dễ nhớ và dễ đọc theo thói quen phát âm, chứ không vấn đề gì.",0,0,0
càng đơn giản hóa càng tốt!,1,0,0
Năm nay sẽ trắng tay và bắt đầu thời kỳ đen tối và 20 năm nữa mới quay lại,-1,0,0
Nhìn giống Nam Em đến 95%,0,0,0
"Hậu quả khi ông Trump rút khỏi rất nhiều hiệp ước quốc tế, trong đó có hiệp ước khí thải và nhà kính! Bởi vậy mấy năm nay Mỹ hứng chịu rất nhiều bão tố, thiên tai hoạn nạn thiệt hại quá thảm khốc về người và kinh tế!",-1,0,0
Người thứ 11~20 đến từ Việt Nam ! The Bloomberg dự báo sẽ có cơn bão soán ngôi top10 trong 5-10 năm tới.,1,0,0
Điểm sàn như thế này là quá thấp. ít nhất theo phổ điểm năm nay phải 24đ.,-1,0,0
"Tôi cũng bị dính chấu, may mà ít thôi!",-1,0,0
"dập dịch rất tốt nhưng hy vọng dân mình không chủ quan. hiện tại các quán cà phê, quán nhậu tại ĐN mở lại rất đông người ngồi, tất nhiên không đeo khẩu trang, các hoạt động ngoài trời cũng thấy 1 phần không đeo khẩu trang",0,0,0
 Phải đi lên từ năng lực mình mới có giá trị,1,0,0
Những bạn trẻ có Tâm hồn cao đẹp...rất ngưỡng mộ và mong là các bạn sẽ tiếp tục công việc ý nghĩa này,1,0,0
"Nhớ hồi BoBo hát ở sân hàng Đẫy năm 2001, khán giả quá đông và bỏ lại hàng loạt đôi dép do dẫm chân nhau chạy theo BoBo dưới bãi cỏ",0,0,0
"Thị trường ôtô VN giá ~1,5 tỷ dần bị xe Hàn thâu tóm hết rồi. Với cái đà này thì 10 năm nữa ra đường toàn thấy xe Hàn giống như đồ gia dụng điện tử tivi, tủ lạnh, máy giặt, smartphone....trong các gia đình hiện nay.",0,0,0
"Lần sau có mời thì nên mời mấy clb mạnh mạnh chút như bayer,liver,roma chẳng hạn. Mời ELche thì trao luôn cup cho rồi, đá đấm gì nữa.",-1,0,0
Kiểm soát đường biên giới là biện pháp tốt nhất để không lây nhiễm.,1,0,0
"Chúc mừng bacer,đội hình năm nay vẫn ngon phết đủ sức vô địch c1,nếu hlv giỏi....tuyến trên có cuotinho trở lại,thần đồng fati kết hợp với messi và griezmann tạo nên bộ tứ tấn công mạnh mẽ,tuyến giửa kết hợp kinh nghiệm của busquets và sức trẻ của De jong tạo nên sự nhuần nhuyễn,2 cánh có alba tuy già tí nhưng vẫn còn đẳng cấp,sergi roberto vẫn tấn công và thủ rất ngon,trung vệ piqie và lenglet cũng tạm ổn.",1,0,0
"Nobel Hòa bình giành cho đoàn Bs Cuba là rất xứng đáng. Đất nước, con người Cuba rất tuyệt vời!",1,0,0
"Chúc mừng các chú, câu được cá to.",1,0,0
Cầu siêu cho bé,-1,0,0
"Anh chắc không xét nghiệm mới có con số đó, chứ ng ở Anh về đa số nhiễm bệnh mà, con số có thể lớn hơn nhiều (nhận định cá nhân)",-1,0,0
Ơ VN cá lóc bị đập đầu bốp bốp nấu canh chua mỗi ngày...,0,0,0
Tôi cũng khóc !,-1,0,0
"Tôi vẫn thấy anh Huy đưa con đi học mỗi buổi sáng sớm, ảnh luôn vui vẻ và rất tình cảm với các con, thật sự ngưỡng mộ anh. Chúc 2 bố nhiều sức khỏe và nhiều thành công hơn nữa để giúp đỡ các con trở thành các nhân tố cho xã hội",1,0,0
Liệu ông ấy có thể như một cây săn bàn bị chấn thương nhưng vẫn trở lại được sân bóng và ghi bàn quyết định vào phút thứ 89 không nhỉ ?,0,0,0
"Ảo tưởng, nếu rời TQ thì điểm đến là các nước nhân công rẻ chứ về Mỹ tiền đâu trả lương . Chưa kể các ngành công nghiệp phụ trợ và chuỗi cung ứng khủng khiếp",-1,0,0
"truy giết đến cùng .a men, thiết nghĩ tình tiết tăng nặng sẽ được áp dụng.",-1,0,0
"Trẻ em phải được vui chơi chạy nhảy, tại sao phải bắt trẻ em mới lớp 1 mà phải đọc giỏi, viết giỏi. Đề nghị phải thay đổi cải cách lại để trẻ vừa học vừa chơi chứ đi học xong về nhà ba mẹ kèm bài vở như tra tấn nhau vậy thì đứa trẻ nào muốn đi học nữa. Xin thua...",-1,0,0
Chống dịch vừa ổn 1 tí bây giờ phải lo chống bão. Ôi Đà Nẵng quê tôi!,-1,0,0
"xin gởi lời chia buồn đến gia đình, anh chàng rể này quá mất nhân tính, đê hèn khi cầm dao đâm chém những phụ nữ không tấc sắc trong tay, thật hết ý kiến cho loại người này.",-1,0,0
Khẩn trương sang youtube để nghe lại,1,0,0
Chạy dịch vụ cứ xe nhật mà múc. Xe Hàn đi chơi thôi.,0,0,0
"Thành phần này nguy hiểm quá, nên cho đi lâu 1 chút",-1,0,0
"Ghi âm tiếng chó sủa, hổ gầm, sư tử rống xong đó cho phát triên loa công suất lớn là xua đuổi được thôi",0,0,0
Nhất quỷ nhì ma thứ ba là các cháu . May mắn là không làm sao bài học nhớ đời nhé !,1,0,0
mua cruze 2013-2015 đủ tiền đó. ngon hơn mấy em kia,1,0,0
Tot mạnh khủng thật.,1,0,0
"Thẳng thắn là khi đưa ra ý kiến mang tính xây dựng một cách không e dè. Còn Trump chẳng đưa ra ý kiến gì, chỉ toàn những lời miệt thị cá nhân. Đó là thô lỗ chứ không phải thẳng thắn.",-1,1,0
Mình thấy ông này rất kém...,-1,1,0
Trời ơi nhắc đến đường Nguyễn Hữu Cảnh là ốc ác nổi hết trơn... Ngập nước kẹt xe ai cũng rầu... Giờ cấm 6 tháng qua cầu vượt Nguyễn Hữu Cảnh nữa rất căng thẳng,-1,0,0
Quá đẹp! ,1,0,0
Sức mạnh của sự đoàn kết.,1,0,0
"Đẹp như tiên giáng trần, ko biết cô ấy phải chịu đựng những gì trong cuộc sống mà phải tìm đến cái chết. Thật là đáng tiếc, chúc em hp trên thiên đường",1,0,0
"Dù con chó nào nhìn đẹp nhìn sạch đến đâu cũng k dám lại gần. Thấy chó con mà chạy theo liếm chân là sợ hãi hùng luôn. Bản chất chó là loài hung dữ, nên trước sau gì cũng lộ thói hung dữ ra thôi",-1,0,0
Juve mua Rô về mục đích chính là vô địch C1 chí ít là vô tới chung kết nhưng chỉ loanh quanh khu vực gửi xe và vòng 1/8. Nay mượn lại Morata từ Aletico một người cũ đã ghi bàn trong trận chung kết C1 cho Juve cũng chỉ với mục đích chính là cõng Tạ thoát khỏi vòng 1/8 c1 thôi,-1,1,0
"Đã nhậu con này, ngon vô đối. Tôm Hùm gọi bằng cụ :D",1,0,0
"ở Mỹ người ta không đánh bắt ven bờ, không bắt cá nhỏ, cho nên cá rất nhiều và sẽ còn rất nhiều con cá trê cỡ này đang sống",1,0,0
"Người Bố tuyệt vời quá! Chúc GD luôn khỏe, hạnh phúc.",1,0,0
"Sao nhiều bác cứ lôi MU vào vụ kiểu như này thế nhỉ ?! ARS tôi nghĩ mùa này sẽ đáng xem hơn đấy, ! nhưng quan trọng cuối mùa xếp ở vị trí thứ bao nhiêu thôi, còn trận này chỉ đơn giản Ars gặp nhà vô địch mùa trước và vẫn quá mạnh so với phần còn lại nên thua ! Nói về MU,Tôi để ý MU cứ khởi đầu chệch choạc nhưng càng đá lại càng ổn định hơn !",0,0,0
"Thế là hèn ! To con hơn , có công cụ hỗ trợ mà không bắt được cậu bé 14 tuổi !",-1,1,0
Các mẹ đơn thân có con gái tốt nhất không nên đi bước nữa. Yêu thì yêu xong rồi ai về nhà nấy.,-1,0,0
Thương quá là thương Bôm và a QT! Cố gắng lên 2 cha con nhé,1,0,0
Mỗi ngày một niềm vui và đây thật sự là niềm vui lớn nhất,1,0,0
"Electra thiết kế tối giản nhưng vô cùng đẹp đẽ và mạnh mẽ.Thay cho nhà Toy, Alphard thiết kế cho người ngoài hành tinh ",1,0,0
""" Gặp Liverpool, chúng tôi đã đốt quá nhiều sức ""Công nhận hwa các cầu thủ ARS khi hàng hv có bóng thì cuống cuồng chuyền, sợ cầm lâu 1s làm mất bóng, và khi k có bóng thì hàng công đuổi theo bóng trong vô vọng mà cảm thấy thương :VTốn sức quá.",-1,0,0
Nam mô A di đà Phật! Cầu mong mọi người bình an!,1,0,0
Nghị lực phi thường .,1,0,0
Vào lớp 1 để học chử hay học chử xong mới vào lớp 1 ??? Phụ huynh và nhà trườngcần đánh giá lại điều này !,-1,0,0
Cô ấy phù hợp làm tổng thống hơn cả cha và Biden.,1,0,0
"Fadil hạng A bằng giá với kia soluto hạng B, còn lại vài thua mọi mặt, bạn nên cân nhắc.",-1,0,0
Covid-19 đang nợ Lewandowski một Quả bóng vàng! Chứ không phải Bóng đá nợ Si một Chức vô địch TG như các Cules vẫn kêu gào.,-1,0,0
Nhiều cầu thủ hay quá,1,0,0
"Không biết không quan tâm nhóm nhạc Hàn Quốc nào, toàn nhảy múa đu đưa.",-1,0,0
Chỉ có thể là ở MỸ mới có cuộc cải nhau giữa tổng thống và ứng viên tổng thống cải nhau như hai bà bán cá ngoài chợ,-1,1,0
"Con tui sau này muốn học sao học, đúp lại cũng được, tui vẫn cho bé ăn ngủ chơi đầy đủ. Một khi thể chất tốt thì làm gì cũng được, còn không thì bỏ đi, thất bại toàn tập.",0,0,0
Mua xe điện bạn ơi. Tesla chẳng hạn,1,0,0
"Thật ra thì có kẻ đã gọi điện kích động nạn nhân và mai phục sẵn khi biết chắc nạn nhân sẽ xuống nhà. Nạn nhân chết bởi cú đánh lún sọ lúc đầu tiên. Đâm chém sau này chỉ là muốn chắc chắn đã chết. Người cùng làng, ăn nhận cùng chỗ nên quá chủ quan mà chết. Âu cũng là số phận.",-1,0,0
Chúc mừng các chiến sỹ công an trong ban chuyên an,1,0,0
"Rất ngưỡng mộ Ivanka Trump là cô gái tài sắc vẹn toàn. Con gái như vậy ông bố nào chẳng yêu quí. Chúc mừng Donal Trump, hy vọng ông tái đắc cử Tổng thống",1,0,0
"Hết sức đau lòng. Các trường phải kiểm tra cánh cổng, trụ cổng vòm cổng...cho an toàn. Cầu mong các linh hồn bé bỏng sớm siêu thoát. ",-1,0,0
nếu nó ngon và tốt cho sức khỏe thì càng tốt chứ sao?. nhiều món ăn đâu cần thẩm mỹ miễn là người thưởng thức thích là được.,1,0,0
"Serie về Robert langdon thật khủng khiếp, logic táo bạo đầy mê hoặc, thank you sir!",1,0,0
"Đã từng, nhưng ko quay lại được đâu, chỉ có quay đầu đi hướng khác, nhưng quay đầu đi hướng khác mà vẫn không quên được, vẫn phải nhớ, sầu càng thêm sầu. Còn gì để thương, còn gì để nhớ, còn gì để quên!",-1,0,0
Mỹ: Mercedes - Lexus- Audi-BMW ( khai láo chứ BMW đứng thứ 4)VN: Lexus - Mercedes- Audi- BMW (Mình đã trừ các dòng xe phổ thông của mercedes ra khỏi bảng tính).Thân,0,0,0
"Đình chỉ học có khi còn thích . Theo tôi vẫn cho đi học bình thường , buổi còn lại bắt đi lao động công ích.tái phạm thời gian lao động nhiều hơn.",0,0,0
Tại sao họ từ nước ngoài về nhưng không có giấy xác nhận âm tính. Mình nghe nói có giấy mới được về mà.,-1,0,0
"""Cô giữ quyền nuôi cả sáu con suốt những năm qua. Brad Pitt muốn tòa án chia đều thời gian hai người được gặp các con.""Xem đây đủ thấy ai biết điều, ai quá đáng.",-1,1,0
"Nội dung chất lượng quá, xin cảm ơn!",1,0,0
"Vẫn là Pen, một bên cướp Pen của em út với một bên tự làm tự ăn, vậy thì ai hôi pen bẩn vậy cule?",-1,1,0
Việt Nam thật tuyệt vời,1,0,0
"Bão Noul được dự báo là cấp 12 ...?! Thương bà con mình quá , vừa chống bão , vừa chống dịch . Khó khăn chồng chất khó khăn ....",-1,0,0
"Các loài dưới biển còn có cơ hội lẫn sâu xuống đáy đại dương để tránh fon ngi, còn những động vật trên cạn thì đang dắt tay nhau tuyệt chủng",-1,0,0
Chia buồn cùng cá sấu vợ,0,0,0
"Với khối lượng như trên, khi vụ nổ xảy ra sức ép của vụ nổ cực lớn xé toác những thứ ở gần, kể cả con người ở gần khu vực vụ nổ. Trong video clip thấy nhiều xe đi trên đường vẫn đi lại bình thường, thậm chí có một số xe dừng lại để xem vụ nổ nữa..",0,0,0
"Huyền thoại mà ăn nói thế chẳng khác nào dìm bùn mờ U thần thánh à , có bết bát quá thì cầu thủ tài năng mới không thèm đến vì sẽ chôn vùi sự nghiệp B) B) B)",-1,1,0
bố mẹ đẻ ra là cá sấu nhưng lại thích làm cá heo,-1,1,0
