Comment,Sentiment,Toxicity,ambiguity_flag
"Đầu tư ngay nha bạn _ Bất đông sản là đảm bảo giá trị tài sản ổn nhất ,Nếu bạn đầu tư đúng vị trí khu vực thì về lâu dài là không gì hơn được",0,0,0
Chúc mừng các đồng chí công anh Hà Tĩnh,1,0,0
"Các Fan Trump đọc đoạn: ""Nếu chúng tôi có thể có thực lực đủ tốt, chúng tôi có thể nghiêm túc xem xét bắt đầu xây dựng dây chuyền sản xuất từ đầu ở Mỹ"", Kamler nói. ""Nhưng tôi cần sự chắc chắn. Tôi không quan tâm thuế quan là 0 hay 50%. Để có thể xây dựng chiến lược kinh doanh, chúng tôi cần một số yếu tố chắc chắn, nhưng hoàn toàn không có gì chắc chắn dưới thời Trump"".",1,0,0
"Nghe thông tin bão cập bên quê nhàCon lo lắng nhà có chi không mẹKý túc xá sáng nay mưa buồn tẻNhớ quê hương con nhớ lắm mẹ à.Học xa quê ký ức con còn nhớKhi bão về con gió xoắn từng cơnMưa tuôn xuống như trút nỗi căm hờnMái nhà tranh oằn mình trong phong vũNhìn mưa rơi con tim mình mách nhủCú điện thoại con hỏi mẹ coi răngMẹ bảo rằng ""không can chi mi nạ""Lòng bâng khuâng con học tiếp mạ à.",-1,0,0
"Cảm ơn các anh, những tấm lòng lương thiện. Tại sao bé được 31 tuần rồi mà người mẹ nào lỡ nhẫn tâm như vậy? Thương con quá! Chúc con một đời bình yên, vui vẻ.",1,0,0
"Ở các nước có nền giáo dục hàng đầu, bậc tiểu học họ để phát triển tự nhiên, nhẹ nhàng, với những bài học, trò chơi vận động, giúp trẻ có nền tảng hoà nhập tốt. Họ ko xếp loại học lực, hạnh kiểm mà chú trọng dạy cho trẻ cách tư duy, phát triển năng khiếu.Ngược lại, nước ta lại nhồi nhét 1 đống kiến thức ở độ tuổi mà trẻ cần được vui chơi, hoạt động. Trẻ chưa vào lớp 1, đã phải đi học thêm. Vào lớp 1, vẫn phải học thêm để theo kịp kiến thức, kéo theo áp lực xếp loại, bằng khen.Thực tế thì kiến thức ở bậc tiểu học ko ảnh hưởng gì đến việc thành công của 1 đứa trẻ, ngay cả ở bậc đại học vẫn chưa quyết định gì nhiều. Những kĩ năng trong cuộc sống mới là thứ quyết định thành công của một ngườiHãy dạy kĩ năng sống cho trẻ, đừng bắt trẻ thành máy học. Phụ huynh cũng đừng chạy theo thành tích, hãy để trẻ được học cách phát triển.",-1,0,0
"Chậm nộp BHXH, thuế các loại không tính lãi, vì đang trong tình hình dịch, buôn bán ế ẩm là điều cần thiết nhất, Giảm 30% thuế TNDN nên giảm cho cả năm thì hay biết mấy chứ. Vì tình hình hiện nay đa số DN là rơi hoàn cảnh khó khăn",-1,0,0
Hat-trick cho anh 7 của tôi,0,0,0
Sống dai quá,0,0,0
"Lâu rồi không được ngắm MPT, em vẫn đẹp như ngày nào!",1,0,0
Cùng tầm giá thì chọn con nào chạy thích hơn mà đi. Tôi lấy Kona không nói nhiều.,1,0,0
"Đối với ""Tiền"" nguyên tắc là phải sống chậm, suy nghĩ kỹ lưỡng trước khi Enter. Nhưng rất tiếc thói quen sống gấp, sống kiểu bon chen và suy nghĩ hời hợt nên đến khi bị dọa tí mặc dù vô can nhưng vẫn khai mã OTP. Học phí cho nhớ thôi mà!",0,0,0
"Thái độ trận mở màn Bundes đã cho thấy,Bayer muốn lấy nốt chiếc cup này !",0,0,0
Mình 30tNghiện nước ngọt nặng1 ngày ít phải 4 lon.,0,0,0
"Theo mình thì chủ phương tiện, người bảo hộ của trẻ vị thành niên cũng liên đới chịu trách nhiệm!",0,0,0
Bộ truyện tuổi thơ của tôi!!!!,0,0,0
Phủ ceramic là cái rất vớ vẩn. Dán film thì toàn dán film đểu.,0,0,0
"khi bị bệnh thì gào khóc là không tiền chửa trị , không đủ tiền sống , phải dựa vào xã hội , lúc không bệnh thì huênh hoang ngông cuồng , chán mấy tay này quá",0,0,0
Cứ nước ngoài về cách lý hết là an toàn,0,0,0
Vote sunny bác nhé. vừa rẻ vừa khỏe máy 1.5 chạy lại êm ái hơn con attrage,0,0,0
"Điểm sàn ra trễ quá, nhất là ngành quan trọng",0,0,0
30 năm mới xứng đáng chứ,0,0,0
"Si vừa chọc giận chủ tịch Barca... chưa phê, ghi luôn pen cho anti tức anh ách...haha, thần tượng rất thông minh!",1,0,0
"Sẽ rất ít khách vì xa,vé máy bay lại rẻ, thôi gian nhanh, chỉ khách ở gần bến xe mới đi",0,0,0
"trường hợp bảng: Bayern- Barca- Inter- Marseille thì không cẩn thận Barca, Bayern bị loại từ vòng 1 :)",1,0,0
Thả nó về với tự nhiên đi ạ! Đa tạ,0,0,0
"Quá đau lòng! Nỗi đau của bố mẹ, gia đình các em không có từ để diễn tả. Cuộc đời trẻ thơ đang phơi phới trong ngày đầu tiên bước vào cánh cổng trường học mà đã bị dập vùi. Cầu mong vong linh các thiên sứ được lên thiên đàng đuổi ong bắt bướm và phù hộ cho bố mẹ các con sớm nguôi ngoai được nỗi đau này nhé!",-1,0,0
"Tôi vẫn thích dùng all night hơn, nghe cũng êm ái hơn. For example: We can do it all night",1,0,0
A thật tuyệt vời. Cả nước phải cảm ơn những đóng góp của a.,1,0,0
"Fati cố lên, đừng để chấn thương nhá.",1,0,0
"Logistics quan trọng tốc độ và thái độ phục vụ. Các công ty đã làm khá tốt về tốc độ, riêng dịch vụ thì toàn thị trường đều chưa ổn. Nhân viên giao hàng nhiều người thô lỗ, cáu gắt với khách và thường xuyên hủy đơn của khách nếu thấy nó trái đường khó giao.",0,0,0
Lặn nhanh kẻo gặp a Doremon,0,0,0
Trong vài năm gần đây Barca như một sân khấu HÀI,0,0,0
"Mình ghét đôi này chỉ vì ""hội bạn thân"" của cô vợ",0,0,0
Ủa sao con chó nhà mình nó kêu vậy khi bị nhốt trong nhà một mình nè! ,-1,2,0
Không biết nhóm này. Chắc già rồi.,0,0,0
"Vợ của Biden, Jill, đã đeo khẩu trang trong suốt cuộc tranh luận..... tuy rằng khẩu trang không phải là thuốc chữa hay ngừa nhưng là một trong các biện pháp ngăn lây lan...",0,0,0
Gu thẩm mỹ người phương Tây lạ thật,0,0,0
"Sau ánh hào quang ""giấc mơ Mỹ"" thì cơ bản mọi người vẫn phải sống cuộc sống thực tế.",0,0,0
Thương các con quá. Chia buồn cùng 2 gđ,1,0,0
Nhìn mặt hung thủ thấy ớn lạnh,0,0,0
"Tin tôi đi, nguyên do là từ mấy cái quán nhậu vớ vẩn mọc tràn lan.",0,0,0
Nhìn bà cụ bán hàng cực khổ vậy mà nó cũng lỡ lòng lấy của người ta .,0,0,0
Vẻ đẹp trai hút hồn bất cứ bạn là nam hay nữ,1,0,0
"Mình đang đi attrage. Có ít kinh nghiệm cho bạn :Ngoại hình thì 2 con k hơn nhau nhiềuNội thất thì attrage rộng rãiMáy attra 1,2 nhưng k yếu ( mình đã từng nhồi 7 người lớn vào xe, tất nhiên chỉ đi khoảng chục km, k dám đi xa sợ bị bắt ). Cao tốc thì 100 đi bt. Trên 100 nếu có ít nhất 3 ng thì k rung lắcXe đi lành, Mình đi 3 năm 6 vạn mới thay mỗi dầu với lọc ( mình k vào hãng bảo dưỡng do chi phí cao ). Phụ tùng đắt do nhập khẩuTiết kiệm nhiên liệu . Mình đi cvt tầm 5l/100km hỗn hợp dù đi trong tp thường xuyên.( ở tỉnh nên k tắc đường)Kết luận: so với giá thì attra vẫn là hợp lí nhất đó bạn",0,0,0
M10 không ghi bàn nên BC thắng đậm!. ^_^,0,0,0
"Tiêc quá , khuôn māt, mūi không còn Xinh xắn dễ thuơng nhu xua.",1,0,0
"Hy vọng sớm đưa vào sử dụng , giảm kẹt xe khu vực bến xe cũ.",1,0,0
"Hỏng cả một thế hệ rồi. Giờ vào cửa hàng tiện ích, quán cà phê, trà sữa là đều nghe rộn ràng tiếng nói tục, chửi thề. Nhìn sang là toàn mấy cô cậu học sinh, thanh thiếu niên mới lớn. Nghĩ đến tương lai của những đối tượng này mà thật sự ngao ngán.",0,0,0
nếu tính 90 phút thôi thì cũng chưa đủ tạo kỷ lục nhưng chắc chắn mùa tới kỷ lục này sẽ còn kéo dài vì vòng bảng khó ai cản nổi Bayern.,0,0,0
Thật sự cảm phục tài năng của Bạn! chúc gia đình Bạn luôn luôn được Bình An!,0,0,0
"Ôi rớt mất rồi. 22,5 điểm mà tổ hợp C00 lấy 25 điểm buồn thật.",0,0,0
"ổn chứ bác, xe rộng, ghế ngồi thoải mái là được mà. Thêm nữa loa trên em này nghe khá hay, khách e đi xe toàn khen",0,0,0
"""... Sau khi khống chế thành công đợt dịch đầu tiên hồi tháng ba và tháng 4, Việt Nam có thể tự hào khi lần thứ hai đánh bại Covid-19"" một nhận xét khách quan đúng đắn.",1,0,0
quả đầu 2 mái cũng hot vào thời đó nữa! tới giờ 4x rồi vẫn nghe nhạc của a Bo.,0,0,0
Đẹp trai quá!( Nhưng nhìn ánh mắt và cấu tạo miệng có vẻ ông là người độc đoán và đáng sợ!!!),1,0,0
Ủng hộ Tổng thống Trump,1,0,0
Tại sao lại ghi là diện tích trái đất nhỉ? Trái đất là hình cầu và giả sử không tính đến lồi lõm thì coi nó như hình cầu lí tưởng. Nếu có diện tích thì là diện tích bề mặt toàn phần của hình cầu chứ.,0,0,0
"Tăng giá rồi giá nhà đất cao để làm gì. Người giàu thì không đi metro, mua nhà ở dọc tuyến metro vừa chịu tiếng ồn của tàu điện, vựa chịu bụi khói xe của đường bên dưới.",0,0,0
Ford focus 2018 bạn nhé.,0,0,0
Hi vọng lần này Daklak sẽ ẵm vàng sau bao năm có cầu truyền hình,0,0,0
"Tôi nghĩ 2 con xe này con nào cũng có dáng dấp rất đẹp, nhưng nếu bác chạy dịch vụ thì nên lấy XL7, tiết kiệm được một khoảng tiền hơn Kia Seltos. Với lại XL7 có 7chỗ ngồi, tiết kiệm xăng.",1,0,0
Tác hại của việc coi thường covid. Cũng là Trump mà thôi,0,0,0
Ôi con này nặng cân gần bằng mình rồi,0,0,0
"Thương em bé, chúc em luôn bình an!",1,0,0
"Xin cho biết rõ giá thật của điện gió bằng tiền Việt ai ơi...giá mua điện gió trên bờ theo Quyết định 39/2018 là 8,5 cent một kWh, còn ngoài khơi là 9,8 cent một kWh với các dự án vận hành trước ngày 1/11/2021.",0,0,0
"Nghĩ tới nghĩ lui vẫn thấy tội ông này ghê gớm ! Tự nhiên bị thằng khùng vác súng đến nhà dí vào đầu mà còn bị hăm dọa nhiều lần, mấy ai đủ thánh nhân bình tĩnh mà ngồi im cho nó đánh ! Án nặng, người này là bị tấn công trước mới tức lên không giữ được bình tĩnh. Mong sớm cải tạo tốt để được về lại cuộc sống bình thường !",0,0,0
Cắn yêu đó mà.,1,0,0
"Ấn Độ, Trung Quốc là những nước có nhiều người giàu nhưng cũng có rất nhiều người nghèo. Với khoảng cách giữa giàu và nghèo ngày càng xa.",0,0,0
Thì ra giờ mới bắt đầu thử nghiệm giai đoạn 3.,0,0,0
"Người lớn đã quên mất tuổi thơ của mình ra sao, để rồi áp đặt chính áp lực cuộc sống trước mắt cho tuổi thơ con cháu mình, vốn dĩ hồn nhiên, học theo bon chen.Xin các nhà cha nhà mẹ hiểu rằng, tuổi con nít, nó khác hoàn toàn với tuổi trưởng thành, và cần phải có một lối đi mềm mại để từ con nít thành một thanh niên lành mạnh. Thế thôi,",-1,0,0
Nissan Sunny Xt hoặc XV. Quá đẹp trong tầm giá.,1,0,0
Mới sáng đọc được cái tiêu đề thôi mà cái bụng nó phẻ,0,0,0
"Anh giỏi thiệt, ngưỡng mộ a quá",1,0,0
"Quả thật buồn vì đây là ngày đi học đầu tiên của các cháu, buồn hơn là người lớn chúng ta nếu chịu khó quan tâm kiểm tra thì sẽ hạn chế các tai nạn kiểu này!",1,0,0
"""Nhóm nghiên cứu cho biết thêm, con người có thể đã đẩy nhanh sự phân hóa từ chó sói sang chó nuôi bằng cách giết chết những con hung hãn nhất, tạo điều kiện cho các gene ""ngoan hiền"" được truyền sang thế hệ sau.""",-1,0,0
"Không biết tôi có tài suy luận kiểu thám tử Sơ-Lốc-Hôm hay không chớ hôm xem clip bắt là tôi đoán 100% cảnh sát dùng kế kẹt xe có mấy chiếc container nữa, rồi con lươn bê tông giữa đường nữa rồi chừa trống chỗ duy nhất để ép chẹt khoá đầu khoá đuôi xe bọn chúng hết đường thoát !",0,0,0
Rất yêu quý cô Kim Cương và cô Lệ Thủy .,1,0,0
"Nữ sinh lớp 9 tổ chức sinh nhật tại quán Karaoke. Ở đó bao nhiêu thứ độc hại, thành phần bất hảo lại còn chưa làm ra tiền.",0,0,0
"dù không ưa cũng phải cố mà khen ngợi, dù không còn đóng góp được về chuyên môn nhưng vẫn phải giữ lại vì lợi ích kinh tế từ các hợp đồng quảng cáo, hợp đồng hình ảnh...",0,0,0
sợ thật ăn bám tận 20 năm.chưa ai làm được điều này,-1,1,0
"Các bạn ở Trúc bạch đừng chủ quan, có thể virus đang nằm đâu đó trong khu vực, hãy ngừng chạm vào các đồ vật công cộng xung quanh nhà bệnh nhân 17. hãy đeo khẩu trang và rửa tay thường xuyên.",0,0,0
"nhóm hay quá ,cầu an bình luôn đến với các bạn và may mắn cho các bé",0,0,0
"Theo cá nhân Tôi : Tham gia BHNT sớm rất cần thiết ,1) Độ tuổi trẻ thì phí thấp, 2) BHNT là phòng mọi rủi ro về tai nạn và sinh mạng ,3) Theo Tôi thì kênh BHNT là kênh rất an toàn về tiền đóng vào, tuy nhiên nếu mình phá vỡ HĐ thì phần thiệt là về mình. Đó cũng là quy luật chung. Góp ý theo sự hiểu biết.",0,0,0
"Phải nói lớp diễn viên Thu Hà, Mỹ Duyên như thách thức thời gian. U50 mà vẫn trẻ trung, xinh đẹp. Chúc các chị luôn hạnh phúc, trẻ đẹp. Nhiều phim các chị đóng, đến bây giờ vẫn nhớ. Cuộc sống không Scandal.",1,0,0
"Giữa thập niên 50 Nga đã hai lần đưa người lên cung trăng rồi, hơn 10 năm sau đó mỹ mới đặt chân lên.",0,0,0
"Các bác cứ hô hào sinh nghề tử nghiệp ??? Em bán xe lu, em nghe mà sợ nhức nách luôn",0,0,0
"Kona nhìn cứ nhỏ nhỏ và vỏ nhựa đen khá nhiều, nên chọn Seltos",0,0,0
5 năm tù vẫn là còn nhẹ.,0,0,0
vô liêm xỉ,0,0,0
Các Bác Sĩ và nhà hảo tâm là người đưa ông từ cõi chết trở về.Bệnh viện chợ rẫy quá giỏi. 3 đêm thức trắng vì bệnh nhân.tuyệt vời.,1,0,0
Lãng phí. Đất nước còn nghèo và còn biết bao người nghèo chỉ mơ ước có 1 bữa ăn có thịt thôi còn ko có. Thật chạnh lòng.,0,0,0
"Mua đất ngay thôi, đất có sổ đỏ mua vất đấy vài ba năm hoặc 10 năm nữa tăng gấp đôi.",0,0,0
Đã chích 7/9 rồi thì 1tháng sau mới chích lại .,0,0,0
"Tôi không có ý chê bai vì cũng chưa coi phim. Tuy nhiên, xem đoạn nhỏ ""đánh lộn"" ở trên thì vẫn thấy đánh kiểu quơ quào, có chất diễn chứ không thật, nên đừng tung hô quá đáng.",-1,0,0
Mục tiêu của chương trình thì chỉ 1 mà cứ phải thí điểm thành chương trình cũ và mới chi cho khổ.,0,0,0
"đeo khẩu trang vào thấy còn được được, tháo khẩu trang ra nhìn khuôn mặt ko bằng vk mình..",0,0,0
Đợt này mở bay quốc tế rồi nên không thể tránh khỏi nguồn lây nhiễm covid vào nước ta nên mọi người hãy chấp hành tuyệt đối việc đeo khẩu trang nhé,0,0,0
"Ai rồi cũng về với đất, kể cả cụ rùa! Mong cụ Cá sấu an nghỉ, hãy để con cháu tiếp bước cụ~",0,0,0
"án quá nhẹ cho những việc làm thú tính, bệnh hoạn, mất nhân tính của hắn đối với 2 cháu bé. Một cháu lại chậm phát triển về trí tuệ nữa, kết thêm cho hắn cái tội bắt ép, đe dọa,, khủng bố tinh thần nữa mới đúng",0,0,0
Bão đi nhẹ nhàng cho bà con hưởng không khí mát mẻ. Vậy là tạm ổn rồi bữa giờ theo dõi nghe tin bão tăng cấp mà giờ đi vào đất liền vậy là quá tốt,0,0,0
"Tôi mong Trump đắc cử vì tôi thích cái cách ông ta xử lý triệt để, nói là làm vì quyền lợi nước Mỹ và bảo vệ công quyền quốc tế .",1,0,0
Con cái thương chẳng hết vậy mà :(Tội cho con quá!!!,1,0,0
"Bayern mạnh vậy thứ gì chịu nổi, thua đi cho cân bằng",0,0,0
Khi nào có công nghệ pin mà có tính kinh tế gấp hai lần trở lên so với công nghệ pin chì-axit thì tính tiếp.,0,0,0
"Khi ko bị Vòng kim Si trói buộc, thi đấu như thể chấp 1 ng, Barca vẫn toả thắng, Tạ có thật!?!",0,0,0
Ôi trời?!! Lòng mình đau quặn khi nghe tin. Qua đây các trường nên rà soát đừng để sự việc đau lòng này xảy ra với các cháu.,-1,0,0
"Quá ngon cho một cuộc tình. Mer giờ lành mà chạy sướng gấp mấy lần xe Nhật, Hàn. Bảo trì bảo dưỡng giá cả cũng hợp lý.",1,0,0
Tôi thì thấy nó có đầy ma tính,0,0,0
Xin kính cẩn chúc mừng Bác Sĩ,1,0,0
Mỹ cứ 1 người khỏi thì hơn 2 người chết. Sợ thật.,0,0,0
"Vậy còn những vụ như mẹ vứt con từ nhỏ, cha đánh con tàn độc...vv con đánh lại hay phản kháng thì có tính bất hiếu, mẹ ghẻ con chồng...vv?? Cái gì cũng phải có ngoại lệ nhé.",0,0,0
"Khóc rồi, sao thương mấy bé quá. Cảm giác đơn độc mà tủi thân vô cùng.",1,0,0
"quá hay Trump ơi, thoát Trung kkkk",1,0,0
Điểm sàn chứ chưa phải điểm chuẩn phải không mọi người? Nghe bảo ngành công an năm nào cũng lấy điểm cao lắm mà.,0,0,0
"Mọi người ủng hộ Biden cho 1 thế giới tốt đẹp hơn, tươi sáng hơn.",1,0,0
Ai giải thích giùm - Sao các cơn bão nhìn từ vệ tinh và chiếu theo hoành độ hệ mặt trời thì vòng xoáy của nó đều có chiều quay ngược chiều kim đồng hồ?,1,0,0
Từ đầu năm chưa dư được đồng nào. Lại còn hứng bão.,0,0,0
xem john wick mới thấy keanu reeves diễn viên đẳng cấp của thế giới.,1,0,0
Chúc mừng Arsenal. Arteta rất có tố chất đá knock out. Nếu Arsenal chịu đầu tư thì Arsenal rất có tương lai trong tay Arteta. Còn Liverpool thì vẫn mắc triệu chứng sợ FA và Carabao,1,0,0
Chỉ là chiêu trò bia kèm lạc của các đại lý,0,0,0
8>2 Ok.,0,0,0
"Cần nhất xây dựng định mức khoa học tiết kiệm , có cách giao thầu minh bạch, hạn chế tối đa được những tiêu cực, sao cho phấn đấu nhanh nhất làm xong cao tốc bác Nam trong 3-4 năm tới. Cần thiết nhất là chỉ giao thầu cho Các công ty trong nước để tạo ra, nuôi dưỡng năng lực sản xuất lớn thi công một loạt Đại công trình Hạ tầng lớn trong 15 năm tới để đưa nước ta bước vào hàng ngũ các quốc gia Phát Triển, tiến lên Việt Nam.",0,0,0
Quá giỏi chúc mừng em. Nhớ cố gắng quảng thời gian học đại học nhé em.,1,0,0
Nên đọc kỹ các điều khoản ghi trong hợp đồng. Nếu bạn là người lo xa thì nên mua.,0,0,0
Chúc ông mau chóng bình phục .,0,0,0
Diệu kỳ. Thực sự là diệu kỳ. Không thể nói khác được!,0,0,0
Nên mua Attrage sẽ tốt hơn,0,0,0
"lúc này thanh niên nóng tánh quá , mâu thuẩn một chút là vác dao đâm chết người .",0,0,0
Chắc chắn sẽ có 1 con về VN B),0,0,0
Vạy ai là người chịu trách nhiệm? ,0,0,0
Cám ơn những hành động ý nghĩa của nhóm. Hy vọng những bà mẹ có ý định phá thai đọc được bài này.,1,0,0
"phương Tây hiện đại, văn minh thì biết lâu rồi, giờ biết thêm tính bảo thủ, cứng đầu nữa, vẫn còn kỳ thị người đeo khẩu trang",1,0,0
"Nhiều lần đến nhà đe dọa, dí súng vào đầu. Nếu nạn nhân không chém thì trước sau cũng bị giết. 11 năm thì không phù hợp.",-1,0,0
"1met vuông diện tích rừng cũng không được phá, chứ đừng nói là mé rừng. Nên tìm chổ đất trống khác để quy hoạch khu dân cư.",0,0,0
"Tôi cũng không thấy ông Biden có vấn đề gì, cũng như bà Clinton trước đây. Nhưng xin lỗi ông Trump mới là người dân Mỹ sẽ chọn.",0,0,0
"Đúng, để người khác đánh học sinh của mình vậy mà k có động thái nào can thiệp, k có trách nhiệm.",0,0,0
"đỉnh cao của tinh tế và sang trọng, chỉ có thể là các nhà mốt lâu đời ở châu âu",1,0,0
Vì tình mà tâm hồn điên đảo!,0,0,0
Cuối tuần này chắc được ăn cưới rồi. Ko bị hoãn kèo như bữa trước.,0,0,0
"Nhìn hàng loạt cột điện bị gãy ngang, nhà bay nóc, cây xanh bật gốc hàng loạt... chỉ có 3 vấn đề phải xem lại: 1 là dự báo cường độ (cấp gió) đổ bộ của cơn bão này ko chính xác, 2 là địa phương có bão quét qua phòng chống chủ quan, 3 là chất lượng cột điện? Tuy nhiên, thiệt hại nặng nề như vậy chứng tỏ rõ ràng 2 vấn đề: tính dự báo ko chuẩn và phòng chống quá chủ quan.",1,0,0
"Mấy hãng trên phù hợp với ăn nhanh, ăn nhẹ, ăn no thì 100k mới đủ.",0,0,0
"Eo ơi vai kề vai thế kia, không hề giãn cách. Bảo sao không lây.",0,0,0
Nhìn côn đồ thế thì đàn ông cũng chưa chắc dám can chứ đừng nói các cô chân yếu tay mềm. Theo tôi chỉ khiển trách là được.,0,0,0
"Có anh chị nào có thể chỉ cho em khi nào dùng must , may ,might được không ạEm cảm ơn rất nhiều ạ!",1,0,0
Đăng ký bản quyền luôn :'),0,0,0
"Sao mà dám dùng ""thuốc thử nghiệm "" !",0,0,0
giữ vàng vào thời điểm này là tốt nhất bạn nhé. không nên bán. Mình đang muốn mua thêm vàng đây. Nhưng lại ko còn vốn để mua . vài năm tới nữa thôi. vàng sẽ còn lên giá đều đều. bạn cứ yên tâm.,0,0,0
"Tuyệt vời, ý kiến khác biệt của một cá nhân, cộng với lòng say mê nghiên cứu sẽ tạo ra bước đột phá",1,0,0
"mình thấy cụm từ ""Edge out"" cũng khi nói muốn cho ai đó ra rìa, tuy nhiên cụm từ thường thích hợp khi bạn ""loại/đánh bại"" ai đó khỏi cuộc chơi hoặc cuộc đối đầu trực tiếp (ví dụ trong các vòng playoff, khi một team loại một team khác thì gọi là ""they edged them out of the tournament""). Còn khi muốn nói ai đó bị cho ra rìa hoặc bỏ ngoài tai ý kiến của họ mình nghĩ nên dùng cụm từ ""cast aside""!",1,0,0
"Nhìn con cá đã thật,xin chúc mừng các cần thủ",1,0,0
Cần xử nghiêm khắc không lý do,0,0,0
BMW bây giờ ăn đứt hoàn toàn Mercedes ở Việt Nam,0,0,0
"Hi vọng Juve chung bảng với Barca/ManCity. Tiến lên Juve, Pirlo, CR7 !",0,0,0
"Fadil là lựa chọn số 1, giá hợp lý tính năng an toàn và lái vượt trội",0,0,0
"Giam giữ người trái pháp luật, bạo hành trẻ em, sử dụng và tàng trữ ma túy, tàng trữ vũ khí quân dụng, chống người thi hành công vụ,... :|",0,0,0
"Bình yên đang trở lại trên đất nước Việt Nam. Hãy bình tĩnh, tự tin và luôn mạnh khỏe để làm việc và học tập tốt nhé đồng bào ta ơi. ",0,0,0
"Áp lực là do giáo viên và nhà trường tạo ra, không phải do phụ huynh.",-1,0,0
"Nhìn Ái Phương rất xinh đẹp và khỏe khoắn, đúng như cái tên Ái Phương (yêu Phương)",1,0,0
"""Anh ơi, bộ lót sàn này mới xứng tầm xe mình anh ạ!""Nhân viên bán hàng hồ hởi giới thiệu cho mình bộ lót sàn bộ lót sàn đỏ choét bằng da mà họ marketing là 6D hay 7D gì đấy.Bạn bán hàng thấy mình im lặng mau mắn bồi thêm một câu: ""Anh tưởng tượng xem, mỗi lần chị nhà bước lên bước xuống không khác đang bước trên thảm đỏ.""Mình nhìn bộ thảm 6D mãi cũng chỉ thấy...3D như mọi tấm thảm và cộng thêm một đống lớp các tấm màu đỏ chồng lên nhau, vừa thô thô lại vừa rác mắt.Bạn bán hàng nói đúng, nếu đặt bộ thảm đấy lên xe mình thì nó sẽ là bộ phận nổi bật nhất. Chỉ là mình không hiểu tư duy của người bán hàng và những người mua sản phẩm kiểu đấy. Nếu mua xe một vài tỷ, và nếu muốn khoe, tại sao lại không khoe những thứ sang trọng có sẵn trên xe? Tại sao lại để tấm lót chân trở thành tâm điểm của cái xe?Cái mình muốn chỉ là một bộ lót sàn đơn giản, thanh lịch, và không làm cho mình phải chú ý đến nó. Nói cho cùng, nó là thứ mình ít muốn để ý nhất trên xe.",0,0,0
"Làm ăn lương thiện tuy khó giàu, chưa giàu hoặc không cần giàu nhưng họ có một cuộc sống vui vẻ, 1 giấc ngủ bình an, một gia đình hạnh phúc, con cái được lớn lên với đầy đủ tình yêu thương, ở bên chăm sóc được cha mẹ già!=> Mình cảm thấy hạnh phúc dù cuộc sống mưu sinh còn nhiều vất vả!",1,0,0
"Chúc mừng, ông bà nội ngoại đã nhận lại được cháu...bài học cho các bạn trẻ với câu ca ""con dại cái mang"", cảm ơn những người đã phát hiện ra cháu và cứu cháu thoát được lưỡi dao tử thần, bố mẹ cháu phải nhớ là XH vẫn còn rất nhiều người tốt../...",1,0,0
"Thông minh nhất cho lựa chọn của bạn là: giữ 1 tỉ tại ngân hàng kiếm 4tr lãi mỗi tháng. Mang 1,8 tỉ đi mua 3 lô đất vùng ven có pháp lý rõ ràng nhớ là 3 lô nhé và mỗi lô ở mỗi vùng hoặc tỉnh khác nhau. Cuộc sống gia đình bạn sẽ rất thỏa mái hiện tại về sau, 10 năm nữa 3 lô kia sẽ là vốn luyến dưỡng già và kinh phí để lo cho các con cái có cuộc sống tốt hơn. Lời khuyên chân thành của người từng làm giống như thế",0,0,0
"Luật nên cho các bạn ấy vào tù, vài năm liền thì chắc chả bạn nào đi trộm chó.",0,0,0
Loài này ko chừa loài nào.,0,0,0
"Đã xảy ra khá nhiều trường hợp trẻ bị bạo hành, nhưng dường như cơ quan chức năng can thiệp và xử lí rất muôn. Cả người dân và cơ quan chức năng dường như không có khái niệm tách trẻ ra khỏi bố mẹ, nhưng theo tôi thấy sống với những người cha, người mẹ như này còn nguy hại cho trẻ cả về thể xác và tinh thần hơn, có lẽ đã đến lúc chúng ta thay đổi cách tiếp cận, bảo vệ trẻ em.",0,0,0
"378 cháu mà có 16 cô coi thật là khủng hoảng, tôi coi 2 đứa con đã không biết làm sao để đi vệ sinh được nữa huống hồ là hơn 20 đứa. Làm sao coi hết và đảm bảo các cháu không xảy ra sự cố ngoài khả năng? Khi có sự cố giáo viên còn phải chịu thêm áp lực từ phía gia đình, chổ tôi 15~16 cháu đã có 2 cô rồi, lớp này chắc phải 3 cô.",0,0,0
"Có những người mẹ ""yêu"" con thật kỳ lạ.",1,0,0
