Comment,Sentiment,Toxicity,ambiguity_flag
"Vấn đề là ko trung gian, nhưng sẽ phụ thuộc rất nhiều vào bên bán vì ko có bên thứ 3 tham gia vào",0,0,0
300 mua xe mới mà đi tôi j đi xe cũ làm j cho khổ,0,0,0
Tôi vừa bán 1 chiếc cho anh rễ đời 2017 giá 100tr đó bạn!,0,0,0
Bài viết hay và nhiều thông tin! Cảm ơn tác giả!!!,1,0,0
Sao có loại người bố ác độc thế? Cần xử nghiêm tên  này,0,0,0
"Tôi tin rằng những người có tri thức, trung lập và hiểu biết lý lẽ đều sẽ bầu cho Biden nếu TT Trump vẫn không thay đổi chiến thuật cãi lộn trẻ con và bắt đầu tranh luận như những người đàn ông thực sự.",0,0,0
"Thực sự lo lắng về bữa ăn của các cháu ở các trường học. Hy vọng các bếp ăn đặt lương tâm, đạo đức nghề nghiệp vào bữa ăn của các cháu.",0,0,1
"chia buồn với gia đình những nạn nhân , bọn thanh niên thời nay như uông phải thuốc nổ vậy , lúc nào cũng lao vào đâm chém quyết giết cho bằng được kẻ địch ,chỉ vì những mâu thuẩn nhỏ nhặt, đến lúc ra toà thì khúm núm xin lỗi xin khoan hồng , xin giảm án để về sớm lo cho mẹ già con thơ , thật nản với bọn trẻ này",-1,0,0
Hình thức này tồn tại rất nhiều ở khắp nơi trên cả nước. Đề nghị cơ quan chức năng vào cuộc dẹp bỏ nạn bạo hành trẻ em này.,0,0,0
8x ai từng mê giọng hát của anh điểm danh. Lúc đó đến giờ mình tóc bạc rồi vậy mà anh nhìn còn rất trẻ xD,1,0,0
Thật khó phân biệt...mà có phân biệt thì lúc ngà ngà thì càng khó hơn,0,0,0
"Cứ cay mắt thôi chả nói được gì với cha con ""anh Tuấn"" của Bôm cả. Cứ nhớ cái cách Bôm gọi ""Anh Tuấn ơi"" yêu thôi là yêu...",1,0,0
Con người cũng vậy..người ở thành phố thọ ít hơn người sống ở quê và người dưới đồng quê thọ ít hơn người sống trên rừng núi.,0,0,0
Không thể chấp nhận được hành vi bạo lực trẻ em.Và cũng nên xem lại 2 cô giáo kia. Cô kiểu vậy thì ko ai an tâm mà gửi con. ,1,0,0
"Trẻ em sinh ra là để yêu thương, chăm sóc và bảo vệ./.",1,0,0
Nếu học sinh chỉ cần cái điện thoại thông minh là tự tra cứu học tập được thì thôi ở nhà tự học luôn đi chứ cần đến trường làm gì nữa?. Tưởng tượng cái cảnh giờ ra chơi thay vì chạy nhảy thì toàn ngồi cắm đầu chơi game chắc chết quá. Nhà có 1-2 đứa con mà việc cai nghiện ipad/iphone còn cực kỳ khổ sở thì thầy cô nào quản lý nổi học sinh chuyện này. Ở góc độ là 1 phụ huynh tôi cực lực phản đối.,0,0,0
"Đình chỉ học đối với những đứa chăm học nó mới sợ, chứ đứa lười nó càng thích.",1,0,0
"Con trẻ nó biết gì, giành đồ chơi đánh lộn là bt, con tôi hồi xưa đi học cũng vậy, cô giáo phạt và bắt xin lỗi bạn , quan trọng là người lớn chúng ta cần giáo dục kịp thời. Việc anh phụ huynh này làm la không chấp nhận được.",0,0,0
Bale tuyệt vời,1,0,0
"Tôi không thể để M8+2 ra đi, trừ khi cậu ta chồng 800 triệu lên bàn hoặc Man City xách vali tiền đến đây.",0,0,0
"Bài viết hay,bổ ích !",1,0,0
"Cháu tôi đi học được 3 tuần, đọc viết chậm hơn các bạn, một tuần 7 ngày học 6 ngày, suốt ngày ngồi bàn học. Theo tôi trẻ em cần phải được chơi nhiều hơn, học đến đâu thì học, đừng nên ép các cháu quá!",0,0,0
Đề nghị bộ y tế quy định cách ly 14 ngày. Tất cả mọi người nhập cảnh vào Việt Nam không ngoại lệ bất kỳ một ai. ,0,0,0
"Mừng nhất là hơn 10 ngày nay không còn ca tử vong hoặc trở nặng bệnh. Những kinh nghiệm trong điều trị hai kỳ dịch vừa qua là vô cùng quan trọng, giúp chúng ta tự tin hơn trong điều trị cũng như kiểm soát dịch bệnh !",-1,0,0
Nuôi con khôn lớn tới chừng tuổi đó..có nỗi đau nào bằng,0,0,0
"Quy đinh cho học sinh sử dụng điện thoai di động sẽ bị phá sản vì đại đa số phụ huynh học sinh không đồng thuận . học sinh mang điện thoai di động vào trường lớp sẽ xảy ra nhiều hệ lụy : Mang ra khoe khoang đẵng cấp chức năng với nhau tạo tánh đố kỵ ,học sinh nghèo thì tiền đâu mua ĐTDĐ ?. Thầy cô đâu có khả năng quan sát và theo dõi các em học sinh đang học hay chơi game ? sẽ xảy ra tình trạng hư hỏng và mất cắp . . . nói chung là bất khả thi .",0,0,0
Rất hài hước và thú vị!,0,0,0
"Dao Fati lại ăn mừng theo phong cách CR7, chắc là chán không muốn đá nữa rồi",0,0,0
Làm thức ăn chăn nuôi,0,0,0
Tôi thấy xe bồn đỏ đèn phanh từ lúc xe có camera chưa vượt nhưng xe vẫn chạy. Lúc đâm vào người vẫn đang đỏ đèn phanh. Hình như mất phanh thì phải,0,0,0
Tự nhiên bị vạ lây. Khổ cho 2 chú bảo vệ và gia đình.,0,0,0
Chúc mừng Bà Xã bị thăng.Chúc mừng Bà Đầm đã hòa.,1,0,0
Nhìn thấy quái đản không đẹp chúc nào .,1,0,0
"Bây giờ là năm 2020, tôi nghĩ nên mua các loại xe dùng số tự động là phù hợp nhất. Còn về CVT thì CVT của Vios có độ bền cao hơn Mitsubishi.",0,0,0
"tưởng đâu bão vào Đà nẵng trưa hôm nay. tối qua 23h00 thấy gió mạnh lên nên phải cả đêm hạ cả giàn hoa lan vào nhà. bây giờ, 3h00 đi ngủ. ổn rồi.",0,0,0
Tại sao đối tượng Long không bị bắt đi cai nghiện hoặc đi tù ?,0,0,0
Cố thêm vài chục mua Vios 2014-2016.,0,0,0
"Thích nhất câu ""Trong khi 777X đang phải chứng minh độ an toàn của chiếc cánh ẽo ợt với các nhà làm luật. Nếu muốn chốt đơn, A350 sẽ không để các ngài gọi nhỡ dù chỉ một cuộc!"". Nghe thật cà khịa theo kiểu gieo nhân gặp quả vậy. :)))",1,0,0
"Năm đó mà Nhật đã tự sản xuất được tàu sân bay, máy bay, oto....cái mà nhiều nước đến tận bây giờ còn không làm được. Không nể phục là không được.",0,0,0
"Kona đi thử thấy ngon nhưng cách đây mấy ngày đi đường thấy em Selto mới ra kiểu dáng đẹp quá. Nói chung bác tránh xa thùng tôn là tốt rồi, hai xe này xe nào cũng ngon, nhưng cá nhân mình thích Selto hơn.",1,0,0
Hởi các Cẩu Tặc hảy đọc bài nầy mà bỏ nghề....,0,0,0
"Hổ dữ còn không ăn thịt con...Đồ khốn nạn, không phải con người...Đứa bé có 6 tuổi mà đánh Bé tàn nhẫn như vậy...",0,0,0
Thiên nhiên thật kỳ thú,0,0,0
Tưởng khó nhưng không khó! Tôi thấy mấy vụ ở Việt Nam còn ly kỳ hơn.,0,0,0
Giữ lại để ông hành hạ đây.,0,0,0
Đã đến lúc cách ly người sử dụng Ma Túy.,0,0,0
"Nga đăng ký bản quyền trước và đã tiêm cho các đối tượng nguy cơ cao gồm quân đội và bác sỹ, y tá.",0,0,0
"Gọi cạnh của 1 hình vuông cầu kính là a.Chúng ta để ý trong hình có duy nhất một tam giác vuông (góc dưới, bên phải):Cạnh huyền của tam giác vuông chính là a, ta có 0 < a <17.Trong phạm vi đó, cạnh huyền (a) chỉ có thể là 5 (để 2 cạnh góc vuông lần lượt là 3 và 4), do đó:- Chu vi của hệ thông cầu kính là = 16 x a = 80m;- Diện tích là = 7 x 5 x5 = 175m2.",0,0,0
Đẹp quá. Mong cả nhà của tui được một lần ngắm cực quang cùng nhau,1,0,0
Mùa Oscar sang năm sẽ ra sao khi các tác phẩm ko đc ra rạp,0,0,0
Mong TT D. Trum mau bình phục!,0,0,0
"nhìn nhà dân ra tới đường hầu như không có vỉa hè. Có những đoạn bước ra khỏi cửa nhà là xuống dưới lòng đường luôn, chịu !",0,0,0
"Rất đơn giản: Vẽ hình chữ nhật ABCD, AB=CD=b; AD=BC=a. Gọi O là tâm của nó (giao 2 đường chéo). Xét tam giác AOB, sẽ thấy: đường cao từ đỉnh O là a/2, đường cao từ đỉnh A = đường cao từ đỉnh B luôn nhỏ hơn a. Vậy tổng 3 đường cao < 5a/2.Chọn a < 2/5mm thì tam giác AOB luôn có tổng 3 đường cao nhỏ hơn 1mm, bất chấp giá trị b bằng bao nhiêu. Vậy chỉ cần chọn b đủ lớn thì diện tích tam giác AOB có thể bằng bao nhiêu cũng được chứ đừng nói là diện tích trái đất --> điều phải chứng minh.",1,0,0
Mình thích bé này quá,1,0,0
"Hehe, thuật phân li tán của ông này đúng là cao thủ.",0,0,0
"Nên xây dựng những bồn nước to như chung cư để bơm nước lên chống ngập. Mỗi quận xây khoảng 2,3 sau đó xã ra từ từ theo cống.",0,0,0
Cha gì cái hạng này.,0,0,0
Mình mặc dù không thích các kỳ thi Toán quốc tế nhưng phải nói thật khá ngưỡng mộ em. Hy vọng em lớn lên sẽ thành công ,1,0,0
"Sấy khô nghiền nát để chế biến thức ăn chăn nuôi thành phần dinh dưỡng rất cao, cá này chết không phải do dịch bệnh.yen tâm",0,0,0
"cho mọi người chưa hiểu hết về nội dung bộ phim: Các bạn có thể hiểu Neil chính là Max( con trai của Kat và Sator) quay ngược quá khứ trở về để cứu nhân vật chính và mẹ mình. Bằng chứng là Neil biết mọi thứ về nhân vật chính và anh có nói rằng chúng ta đã biết nhau trong một thời gian dài với nhân vật chính; và hơn nữa anh sẵn sàng hi sinh mạng sống của mình để cứu Kat- một người anh mới gặp, khi Neil và nhân vật chính thực hiện cú nhảy thời gian đưa Kat quay trở về căn phòng ở viện bảo tàng tranh lúc máy bay nổ để đảo ngược vết thương của Kat bằng cỗ máy đảo ngược. Qua đó ta có thể thấy Kat phải là một người vô cùng quan trọng và gần gũi với Neil. Khi bắt đầu bấm máy bộ phim, Robert Pattison phải nhuộm màu tóc thành màu vàng để khớp với màu tóc của cậu bé Max. Xuyên suốt bộ phim, Kat luôn luôn nói về cậu con trai bé nhỏ của mình nhưng chúng ta gần như không hề nhìn thấy mặt cậu bé và chỉ có duy nhất một cảnh quay về cậu trong cả bộ phim- điều này ngụ ý rằng cậu con trai mà cô nói tới đứng ngay trước mắt cô với một phiên bản trưởng thành. Đoạn kết phim, nhân vật chính điềm tĩnh và trìu mến dõi theo hình bóng hai mẹ con dắt tay nhau đi, cảnh này giống như ẩn dụ rằng tình bạn của họ bắt đầu từ đó- khớp với lời Neil nói rằng tình bạn của họ đã có từ rất lâu. Vậy là cả bộ phim nói về hành trình đi ngược về quá khứ để cứu mẹ và nhân vật chính của Neil và đáng tiếc rằng anh cũng đã hi sinh mạng sống của mình khi đỡ đạn thay cho nhân vật chính.",1,0,0
"Đức già hay trẻ, Đức sa cơNguyện làm fan Đức, vững tay cờBayern hay Đức thì cũng thếCúp về, cờ Đức tràn giấc mơ...",0,0,0
THẬT KHÔNG THỂ TIN KHI NHỮNG THỨ ĐÓ ĐƯỢC LẤY RA TỪ CHIẾC BAO TỬ THẦN KỲ ?,0,0,0
"""Bầu khí quyển giàu kim loại"" như vậy, hành tinh này có bầu khí quyển chưa hơi kim loại. Vũ trụ thật kỳ diệu.",0,0,0
"Bột than chỉ dùng khi bị ngộ độc, nếu dùng làm thực phẩm ăn mỗi ngày là có hại cho sức khỏe.",0,0,0
NGHỆ SĨ YÊU TÚ ĐỨC HOÀN TRONG PHIM SAO THÁNG TÁM...ĐÓNG VAI MỴ..,1,0,0
"Sao con người k xử lí sự cố này để bảo vệ thiên nhiên. Lại là vấn đề đầu tiên. Tiền trong vấn đề này quan trọng thật, thật bi thảm",0,0,0
cứ tưởng họ yêu nhau thật sự.,1,0,0
"Chỉ cần lấy thau, chậu... đường kính khoảng 30_50cm, đổ đầy nước. Sau đó cho các bé nín thở, úp mặt xuống nước nhiều lần, các bé sẽ biết lấy hơi, nín thở.... Và sẽ nhanh chóng biết bơi!!!!",0,0,0
"Dù gì cũng là anh em ruột rà. Đất do cha mẹ để lại e mình sa cơ mới về nương gia đình, chia 50m cho e cất cái nhà nhỏ cũng gọi là tình nghĩa. Gio ra tòa mất phân nửa mà tình anh em chẳng còn. Chỉ sợ ông anh kia đã kịp làm giấy chủ quyền hết rồi.",0,0,0
"Đọc bài mà tức run với bọn này, đề nghị phạt thật nặng để làm gương cho kẻ khác.",0,0,0
"Mong các bé mau bình phục, mong nhà Chùa nơi chăm sóc các bé cần xem xét lại, đảm bảo các tiêu chuẩn về an toàn thực phẩm, nhất là các loại thực phẩm đang trôi nổi trên thị trường.",0,0,0
"Một BẢNG XẾP HẠNG mà chẳng ai muốn là người đứng đầu nhưng mấy ngày qua vẫn có một số nước tranh nhau huy chương Đồng như Italy và Iran. Chắc Iran sẽ còn vượt qua Hàn Quốc để lên hạng 2, nếu không quyết liệt thì họ rất có thể về nhất.",0,0,0
"Tôi không đồng ý với bản án này,quá nhẹ.",0,0,0
Học võ lại là người châu Âu vậy mà 67 tuổi trông như 90 tuổi. Nhưng vẻ ngoài không quan trọng. Quan trọng là bà ấy còn rất khoẻ.,0,0,0
Không nên áp dụng khoan hồng với thể loại côn đồ này.,0,0,0
"Pháp luật cũng như lương tâm thì chia đều cho các con, không phân biệt trai gái, nếu cha mẹ không để lại di chúc.",-1,0,0
"Asernal đá đẹp quyến rủ...nhưng để trở thành Đại Gia Châu Âu thực sự thì chắc 100 năm nữa. Bao năm rùi, chắc 30 năm nay thấy họ cứ vậy hoài, chỉ là sân sau cung cấp cầu thủ cho Barca thôi.  ",1,0,0
"3-0, Barca ưu trội hơn nhưng chơi không mạnh mẽ, cuốn hút và hấp dẫn nữa. Messi không là tâm điểm nhưng chơi vẫn hay, ghi dấu bằng những pha đột phá trong 2 bàn sau. Thể lực cả đội FCB chưa đạt, yếu nhất là Messi. Thôi, chúc mừng Barca, mong đội chơi mạnh mẽ hơnThôi, chúc mừng",1,0,0
"Có thể đây là kiếp nạn cuối cùng trong năm của Trump. Thông thường trước khi thành công may mắn sẽ gặp nhiều rủi ro. Tui tin tuyệt đối vào Trump, ông sẻ thắng",0,0,0
Sáng dậy thấy tin vầy yêu đời hẳn ... hihi,1,0,0
Cầu mong mọi người bình an! Việt Nam cố lên! Đất nước chiến thắng!,0,0,0
"Giờ đọc tên thật với tên sai mới thấy hài hài, nên giữ nguyên tên đường Nơ Trang Long chứ thay tên đúng vào đọc muốn ngọng luôn lắm",0,0,0
Nhìn mặt là thấy bất lương rồi,0,0,0
Dự là 4-0 cho Bayer,0,0,0
"các doanh nghiệp quốc tế hay báo lỗ hay lợi nhuận âm, vậy mà vẫn làm ăn, không lạ sao? ",0,0,0
"Thực tế mà nói, không có cách nào có thể quản lý học sinh sử dụng điện thoại đúng mục đích cả. Một lớp 40-50 người, thử hỏi được bao nhiêu học sinh cầm điện thoại tra cứu, bao nhiêu dùng để lên mạng chơi. Sau khi dùng xong, giáo viên có khả năng kiểm tra lại hết toàn bộ học sinh xem ai là người chịu tra tài liệu không. Kiến thức giảng dạy một môn trung bình 45 phút (gồm cả thời gian kiểm tra miệng hoặc 15 phút đầu giờ, thời gian ghi chép bài vở), thì học sinh còn được bao nhiêu phút để học mà còn phải bỏ thời gian tra cứu thêm kiến thức ngoài. Công việc này lễ ra giáo viên phải yêu cầu làm ở nhà thông qua việc cho sẵn câu hỏi hoặc đề tài trước khi đến lớp. Ý kiến của tôi là: với bậc THPT, nên giảm việc ghi chép bài vở lại, thay bằng tài liệu photo sẵn. Những kiến thức nào quan trọng cần ghi chép thì mới ghi chép. Giống với đại học. Nói thật 45 phút, giáo viên đọc, học sinh viết thì còn giảng được cái gì nữa. Nói gì hiểu bài.",1,0,0
"Ủng hộ các bác sĩ Cuba giải nobel hòa bình, Việt Nam rất biết ơn đất nước anh em Cuba",1,0,0
"Cơ hội rời Real. Nghe nó cứ tréo ngoe thế nào ấy nhỉ. Nhớ ngày nào Bale vùng vằng, làm mình làm mẩy để cớ cơ hội đến Real mà.",0,0,0
"Chỉ mới bắt đầu cho những chuyến bay thương mại, một chuyến bay đã có tới 17 người nhiễm, hàng trăm người phải cách ly, hàng nghìn người phục vụ cách ly, rồi các biện pháp, phương tiện và rất nhiều thứ cần phục vụ cho cách ly...thật là lợi bất cập hại.",1,0,0
Để vài trăm Usd mà cách âm tốt thì các Hãng đã làm rồi.Mình thì chỉ mê tem thể thao của Toy- cảm giác lái và độ vọt khác hẳn.,1,0,0
"Bảo Thanh béo ra nhiều quá,riêng anh Trung Anh và Hoàng Thuỳ Linh giữ phong độ rất ổn định",0,0,0
"VN rất quyết liệt trong vấn đề chống Covid-19 từ chính quyền cho tới người dân, họ ý thức được sự nguy hiểm của dịch bệnh. Cho dù có Covid-19 lần 3 thì cũng sẽ dễ dàng đánh bại vì sự đồng lòng và kinh nghiệm của toàn nước Việt.",-1,0,0
"Chúc gia đình anh luôn đầy ắp tiếng cười, hạnh phúc đong đầy.",0,0,0
"Người ta đã định bán gấp xe Hàn rồi mà cắm đầu vô mấy cái congnong minin này làm gì, cùng đời săn được em Altis hoặc Vios nào đi còn sướng chán chứ dại gì chơi mấy cái máy cày congnong này. Thân !",0,0,0
"Tên Hùng này vừa côn đồ, vừa hèn hạ. Mong Cq CA vào cuộc xử lý thật nghiêm.",0,0,0
"Hèn gì gần cả chục năm nay kg thấy chú hát hò, bắn rap .Thì ra là bận làm kinh tế.",0,0,0
Thủ tục ngân hàng đơn giản không đồng nghĩa với việc rủi ro cao bạn Quang Phạm Văn nhé.,0,0,0
Tóm lại là nhạt.,0,0,0
"Thiếu giáo dục nhân cách và đạo đức,sống ảo, xem phim hành động: xã hội đen,..cộng thêm sử dụng Bia rượu vào không kiểm soát bản thân, thích thể hiện, máu Anh hùng... dẫn đến hành động xấu và gây hậu quả nghiêm trọng cho bản thân, gia đình và xã hội.",0,0,1
"các nhà khoa học đã nêu vấn đề rất tốt và các nhà lành đạo thì đã rất quyết đoán, họ đều vì một đất nước phát triển bền vững cho muôn đời sau!",0,0,0
"Ăn chay mà nghĩ các món: heo quay chay, đùi gà chay, thịt ba chỉ chạy, patê chay,....toàn hình hài món mặn trong cái bóng chay thì chay nỗi gì. Ăn chay thì tâm phải tịnh, không nghĩ đến sát sinh, lòng hướng thiện.",0,0,0
"Đây thực chất là phân bón gọi dân dã là phân đạm nông dân vẫn dùng bón cho lúa ngô và hoa màu khác. nếu được trộn với dầu diesel sẽ thành thuốc nổ dùng phổ biến trong khai thác đá và công nghiệp xây dựng. do để trong kho quá lâu và có lẽ không được thông gió tốt nên sự thăng hoa của nó tạo ra nguồn khí dễ cháy nổ đậm đặc, không may gặp phải tác nhân là tia lửa nên phát nổ !",0,0,0
"Chủ Tịch Cáo già Perez đã đẩy được Golf thủ đi...Đội hình Tottenham đang rệu quá ! Mourinho thiếu tiền đạo lên chỉ đồng ý mượn một năm...Bale hợp ý thích của CT Levy...Thời đỉnh cao của Bale đã qua 7 năm rồi , chấn thương liên miên chỉ hợp với đánh Golf thôi . Khổ thân Jose Mourinho ,chúng ta chờ xem anh ta trên sân bóng hay trên sân Golf là hợp nhất...",1,0,0
"Nhìn nó bên cạnh mà lạnh xương sống, dù nó có vẻ đang muốn nói ""tôi là một chú cá sấu vui tính yêu đời và yêu con người, tôi hiền lắm, tôi ko cắn đâu"" =))..",1,0,0
Jollibee có món gà tắm nước mắm khá hợp vị miền nam.theo mình thì Jollibee này sớm sẽ trở thành một trong những chuỗi đáng gờm tại VN.,0,0,0
Nhớ ngày xưa yêu dấu nơi quê nghèo Hậu Giang,1,0,0
Bale là cầu thủ giỏi nhưng tính tình kỳ quặc và hay chấn thương! Nên chỉ dừng mức tạm của Real! 1 thương vụ ko tốt chỉ tốt hơn Hảzard,1,0,0
Vậy mà có người đòi nhanh chóng có vaccine covid19,0,0,0
"Cải tiến chương trình nhiều quá thành ra không còn chuẩn chỉnh nữa. Cấp 1 thì học cộng trừ nhân chia thôi, giờ về mở sách con ra thấy làm phép gộp, tách, gôm .... Ngay cả người lớn còn ít dùng những từ đó để làm phép toàn hàng ngày thì làm sao tụi nhỏ hiểu.",0,0,0
"Nhà e vừa đặt cọc tuần sau lấy đây, đợt này giảm nhiều bác chọn bản AT lux là ngon luôn, xe rộng rãi, full option mà giá tốt nữa thì ngon lành",1,0,0
"Cần xem lại các quy định pháp luật trong việc xử lý các bố mẹ có hành vi bạo hành trẻ như thế. Với lý lịch phức tạp của người bố như thế, đáng ra ngay từ khi phát hiện con thường xuyên bị đánh là đã phải có biện pháp các ly con khỏi bố chứ không chỉ đơn giản là mời lên ký cam kết rồi về.",0,0,0
"Nên kiếm công việc bảo vệ, giữ xe. Mà làm đừng săn bắt chim trời cá nước tội nghiệp nó lắm, đến ngày cạn kiệt cũng phải đi làm việc khác",-1,0,0
Này là quá nhẹ so với tài xế contaner,0,0,0
"đọc tới đâu nổi da gà tới đó, quá giỏi luôn ấy",0,0,0
"Tứ quái TKKG xuất bản đúng những năm tuổi teen của mình, giờ đã 36 tuổi. Lúc trước không có nhiều điều kiện, cuốn đọc được, cuốn thì không (chỉ có bộ 7 viên ngọc rồng là theo đủ bộ). Giờ mình sẽ lại sưu tầm cho đủ bộ này. Hì.",0,0,0
"Đọc bình luận mấy ngày nay , Tôi thấy phụ huynh nào cũng kêu khó , kêu khổ.... , Không lẽ tất cả đều sai chỉ có mình chủ biên thì đúng ?",0,0,0
người trẻ còn sức khoẻ k lo làm ăn đi ăn trộm của bà già sức yếu mưu sinh từng ngày,0,0,0
"Ý của Cules: Ông Lê Văn này lại ăn ké nữa rồi. Ghi bàn ầm ầm từ vòng bảng, ko....vậy mà đến CK không ghi bàn là không tính đâu. Chỉ tính là ăn ké cup thôi.Lê Văn: Ô ăn ké vẫn hơn ăn bám. Không như ai kia chỉ biết vòng bảng, còn ko thì đếm cỏ.",-1,1,0
Cái nhà này tóp hậu.,0,0,0
Chết chưa! Lần trước ko có lượt về mà 2-8. Lần này cả đi lẫn về ko biết tỷ số nhiêu ta?,0,0,0
Dí súng Vào đầu Đi không nổ. Nếu nổ thì sao???,0,0,0
"Tôi thấy việc ông ấy nhiễm covid vào lúc này như là 1 dấu mốc quyết định tái đắc cử. nếu trong 2 tuần TT khỏi bệnh thần kỳ, ông ấy sẽ minh chứng bản thân đã vượt qua covid như nào, còn không thì khả năng cao sẽ chả ai dám bầu cho ông ấy",-1,0,0
Điều đó cho thấy Messi không phải cừu đen. Cũng không phải cứ khăng khăng đòi mắc võng trong vòng cấm. Với Messi đơn giản là đội bóng giành chiến thắng.,0,0,0
"Tôi sẽ không gây ra bất cứ sự xung đột nào với cậu ấy"" ông ko bị đá là may đấy . ngồi đấy mà",0,0,0
Cả một trời tuổi thơ của tôi.,0,0,0
còn chờ gì nữa mà không trao cho họ?!,0,0,0
biệt thự nhà riêng to đùng thế kia mà chủ (hay khách) phải đỗ xe ở ngoài thế kia thì xem ra kiến trúc sư của ông này quá tệ ...,-1,0,0
"Cấp 1 nói chung và lớp 1 nói riêng theo tôi có gì mà phải năm nào cũng cải cách.Mục tiêu của gd tiểu học là cho các con được làm quen môi trường học tập,kiến thức cơ bản và quan trọng nhất là phải tạo cho các con niềm hứng thú trong học tập chứ không phải nhồi nhét,biết đọc biết viết sớm để làm gì?Lại nhớ tuổi thơ của mình sáng học,chiều chơi mà có mù chữ đâu!",0,0,0
Chi ba vang ngoc dep va tre mai,0,0,0
Dm báo lá cải.. Nghĩ gì khi ở qn mà có hơn 30% hộ nghèo.. Lên google hỏi xem tỉnh nào kinh tế lớn nhất cả nước,0,0,0
Muốn có 1 cô em trong bộ tộc cùng hợp tác để ra sản phẩm cạnh tranh cùng Tùng 🙂,0,0,0
Link đâu thằng kia,0,0,0
Chủ tịch công ty này đc,0,0,0
Tới quảng cáo coi cũng hay nữa quý dzị😌😌,1,0,0
Có ai dịch tiếng Đài Loan và gửi cho chính quyền Đài Loan không ?,0,0,0
:v hổm vừa thấy bên comcom nói cái gì đó ý,0,0,0
13:22 cười muốn chết,0,0,0
Học vị của ông đến mức nào mà vào bình phẩm người khác thế,0,0,0
Sao ko làm nhạc vui vẻ tí à sao thấy mang tính chất cổ cậy,0,0,0
"Hoang Anh Tuấn ở Mỹ và các nước dân chủ Tây Âu ko có người tàn tật, trẻ em và người già (trên 65t) phải ra đường ăn xin đâu thím",0,0,0
Lầy's Suspi's,0,0,0
Đúng là Trung của thời trẻ trâu mà giờ Trung đã thành già trâu :))),1,0,0
Ko bắt tai,0,0,0
nhưng mà thua,0,0,0
Em chào chị Ba!! Chị tốt bụng quá.lần đầu em xem clip này.rất vui đc biết chị..,0,0,0
Võ Minh Hiếu gửi vid cho mik vs,0,0,0
Thu Trần Hoài Thu,0,0,0
Hình như mẹ thiên nhiên tới tháng hơi trễ,0,0,0
Các bạn đừng chửi tớ nhưng có thể cho tớ hỏi bạn,0,0,0
Lũ chó đói,0,0,0
- Cùng tham gia chống covid-19 nha huhu,0,0,0
"Phải chi dễ dàng thì bắt người ta trinh sát, Ngay trước mặt hàng ngày thì làm sao mà thấy được.",0,0,0
yêu là cùng nhau lên phường chứ không phải cùng nhau lên giường anh em nhỉ,1,0,0
Năm nào cũng thế cứ bảo bỏ xong lại tập diễn ý. Dù mong năm nào cũng giữ Táo Quân nhưng mà cứ nthe mãi thành nhàm ko,0,0,0
Chúng ta không lấy gì đi ngoài những kỷ niệm đẹp bên anh em. Không sao cả anh ạ ❤ Chỉ là chúng ta về sớm với anh em thôi mà ^^ ae nhớ các anh quá r,1,0,0
Xuống sắc quá sao ca sĩ như quỳnh yêu bác được!,1,0,0
Ngã cây là sao.,0,0,0
From MixiGaming With Love <3,1,0,0
Tướng fu thê :>,0,0,0
thầy làm e chảy máu rồi đền đi thây,0,0,0
Vãi cả lồn,-1,1,0
@@!,0,0,0
Oke a be,0,0,0
Thầy cởi quần thịt luôn,0,0,0
Ai quản lý hay sở hữu thì mới bán được :3 !,0,0,0
hahaha,0,0,0
"Thật ra rất thích cái quần nhưng nay nó chật tiếc ko bỏ nên mặc tạo thành mẫu quần độc lạ , nhưng độc lạ đâu ko thấy chỉ thấy chỉ thấy lố",1,0,0
hhaa,0,0,0
Cười :),1,0,0
Trần Tuấn Hiệp :) chị còn nhiều hơn em một năm xem Táo quân hok có ny,1,0,0
Quảng cáo cc,0,0,0
Bú mạnh,0,0,0
Già mà non =))),0,0,0
Âm Binh 🙂,0,0,0
Huỳnh Ngân b ơi màu gì đó ạ? Nhìn màu tóc đẹp quá,1,0,0
Biết được ông Tuấn này lên kèo hay vđ anh em ak. Ai thua tha nợ lần thì cứ vào Tường cá nhân tham khảo kèo của ông này mà chơi.,0,0,0
Anh  chau chẹt voi nhe,0,0,0
Thới Ngọc Dương Sao thiếu hình của tụi em hê:)) tụi e dẫn đầu xu thế mà hâhha,1,0,0
Hơi vô lí nhưng khá thuyết phục,0,0,0
Trần Phương Nguyên,0,0,0
Khánh Ly cmt là phải để ngkhac thả tim,1,0,0
Quân Tử Trúc may mà kịp lưu lại bằng chứng,0,0,0
"Cháu chỉ thích bác ngày xưa phản động cơ, bác càng yêu nước thì không vui nữa 😔",1,0,0
Con linh cá lóc này hông cho ai được 1 đồng 1 cắt mà kiếm chuyện dứ chị minh hiếu chời!,0,0,0
Được quả áo khá chất thầy ơi,0,0,0
trong khi đó chủ tịch thủ đô đang trân tráo khư khư ôm lấy dòng sông Tô Lịch thơ mộng ! quyết bảo vệ nó khỏi bàn tay sạch sẽ của bọn Nhật Bổn tư bản ! Bắc Kỳ lạ lắm thay... người nam méo hiểu được !,0,0,0
Tướng fu thê :>,0,0,0
Thầy ngu như chó 🤥,-1,2,0
Yêu cô ❤️❤️❤️❤️❤️❤️❤️❤️❤️,1,0,0
Lên là lên luôn bạn ơi~~ :)),1,0,0
